snapshot_id,snapshot_ts,store_id,city_id,resource_type,resource_name,active_units,provisioned_units,utilization_pct,monthly_cost_inr,shift_staff_present,shift_staff_planned
2220,2026-03-25T07:40:00+05:30,30,5,saas_licenses,Pune Hadapsar DS-5 Operations SaaS Seats,10,17,58.82,50270,7,11
2221,2026-03-25T07:32:00+05:30,31,6,picker_capacity,Chennai OMR DS-1 Picker Capacity,16,17,94.12,429000,16,17
2222,2026-03-25T07:32:00+05:30,31,6,packer_capacity,Chennai OMR DS-1 Packer Capacity,8,10,80.0,272000,8,10
2223,2026-03-25T07:32:00+05:30,31,6,driver_capacity,Chennai OMR DS-1 Driver Capacity,35,38,92.11,702000,35,38
2224,2026-03-25T07:32:00+05:30,31,6,dispatch_bays,Chennai OMR DS-1 Dispatch Bays,7,7,100.0,194000,35,38
2225,2026-03-25T07:32:00+05:30,31,6,cold_storage,Chennai OMR DS-1 Cold Storage,372,461,80.69,253860,24,27
2226,2026-03-25T07:32:00+05:30,31,6,saas_licenses,Chennai OMR DS-1 Operations SaaS Seats,22,33,66.67,55230,24,27
2227,2026-03-25T07:08:00+05:30,32,6,picker_capacity,Chennai Adyar DS-2 Picker Capacity,10,12,83.33,369000,10,12
2228,2026-03-25T07:08:00+05:30,32,6,packer_capacity,Chennai Adyar DS-2 Packer Capacity,7,9,77.78,263000,7,9
2229,2026-03-25T07:08:00+05:30,32,6,driver_capacity,Chennai Adyar DS-2 Driver Capacity,23,27,85.19,614000,23,27
2230,2026-03-25T07:08:00+05:30,32,6,dispatch_bays,Chennai Adyar DS-2 Dispatch Bays,5,5,100.0,162000,23,27
2231,2026-03-25T07:08:00+05:30,32,6,cold_storage,Chennai Adyar DS-2 Cold Storage,173,240,72.08,196400,17,21
2232,2026-03-25T07:08:00+05:30,32,6,saas_licenses,Chennai Adyar DS-2 Operations SaaS Seats,23,27,85.19,53370,17,21
2233,2026-03-25T07:19:00+05:30,33,6,picker_capacity,Chennai Anna Nagar DS-3 Picker Capacity,8,9,88.89,333000,8,9
2234,2026-03-25T07:19:00+05:30,33,6,packer_capacity,Chennai Anna Nagar DS-3 Packer Capacity,5,6,83.33,236000,5,6
2235,2026-03-25T07:19:00+05:30,33,6,driver_capacity,Chennai Anna Nagar DS-3 Driver Capacity,16,20,80.0,558000,16,20
2236,2026-03-25T07:19:00+05:30,33,6,dispatch_bays,Chennai Anna Nagar DS-3 Dispatch Bays,3,3,100.0,130000,16,20
2237,2026-03-25T07:19:00+05:30,33,6,cold_storage,Chennai Anna Nagar DS-3 Cold Storage,116,145,80.0,171700,13,15
2238,2026-03-25T07:19:00+05:30,33,6,saas_licenses,Chennai Anna Nagar DS-3 Operations SaaS Seats,17,21,80.95,51510,13,15
2239,2026-03-25T07:33:00+05:30,34,6,picker_capacity,Chennai Velachery DS-4 Picker Capacity,7,9,77.78,333000,7,9
2240,2026-03-25T07:33:00+05:30,34,6,packer_capacity,Chennai Velachery DS-4 Packer Capacity,3,4,75.0,218000,3,4
2241,2026-03-25T07:33:00+05:30,34,6,driver_capacity,Chennai Velachery DS-4 Driver Capacity,20,24,83.33,590000,20,24
2242,2026-03-25T07:33:00+05:30,34,6,dispatch_bays,Chennai Velachery DS-4 Dispatch Bays,3,3,100.0,130000,20,24
2243,2026-03-25T07:33:00+05:30,34,6,cold_storage,Chennai Velachery DS-4 Cold Storage,74,125,59.2,166500,10,13
2244,2026-03-25T07:33:00+05:30,34,6,saas_licenses,Chennai Velachery DS-4 Operations SaaS Seats,13,19,68.42,50890,10,13
2245,2026-03-26T07:32:00+05:30,1,1,picker_capacity,Bengaluru HSR DS-1 Picker Capacity,8,10,80.0,345000,8,10
2246,2026-03-26T07:32:00+05:30,1,1,packer_capacity,Bengaluru HSR DS-1 Packer Capacity,8,9,88.89,263000,8,9
2247,2026-03-26T07:32:00+05:30,1,1,driver_capacity,Bengaluru HSR DS-1 Driver Capacity,23,26,88.46,606000,23,26
2248,2026-03-26T07:32:00+05:30,1,1,dispatch_bays,Bengaluru HSR DS-1 Dispatch Bays,5,5,100.0,162000,23,26
2249,2026-03-26T07:32:00+05:30,1,1,cold_storage,Bengaluru HSR DS-1 Cold Storage,215,290,74.14,209400,16,19
2250,2026-03-26T07:32:00+05:30,1,1,saas_licenses,Bengaluru HSR DS-1 Operations SaaS Seats,15,25,60.0,52750,16,19
2251,2026-03-26T07:27:00+05:30,2,1,picker_capacity,Bengaluru Indiranagar DS-2 Picker Capacity,8,10,80.0,345000,8,10
2252,2026-03-26T07:27:00+05:30,2,1,packer_capacity,Bengaluru Indiranagar DS-2 Packer Capacity,8,9,88.89,263000,8,9
2253,2026-03-26T07:27:00+05:30,2,1,driver_capacity,Bengaluru Indiranagar DS-2 Driver Capacity,22,25,88.0,598000,22,25
2254,2026-03-26T07:27:00+05:30,2,1,dispatch_bays,Bengaluru Indiranagar DS-2 Dispatch Bays,5,5,100.0,162000,22,25
2255,2026-03-26T07:27:00+05:30,2,1,cold_storage,Bengaluru Indiranagar DS-2 Cold Storage,257,375,68.53,231500,16,19
2256,2026-03-26T07:27:00+05:30,2,1,saas_licenses,Bengaluru Indiranagar DS-2 Operations SaaS Seats,18,25,72.0,52750,16,19
2257,2026-03-26T07:13:00+05:30,3,1,picker_capacity,Bengaluru Whitefield DS-3 Picker Capacity,11,13,84.62,381000,11,13
2258,2026-03-26T07:13:00+05:30,3,1,packer_capacity,Bengaluru Whitefield DS-3 Packer Capacity,7,8,87.5,254000,7,8
2259,2026-03-26T07:13:00+05:30,3,1,driver_capacity,Bengaluru Whitefield DS-3 Driver Capacity,22,26,84.62,606000,22,26
2260,2026-03-26T07:13:00+05:30,3,1,dispatch_bays,Bengaluru Whitefield DS-3 Dispatch Bays,5,5,100.0,162000,22,26
2261,2026-03-26T07:13:00+05:30,3,1,cold_storage,Bengaluru Whitefield DS-3 Cold Storage,205,298,68.79,211480,18,21
2262,2026-03-26T07:13:00+05:30,3,1,saas_licenses,Bengaluru Whitefield DS-3 Operations SaaS Seats,21,27,77.78,53370,18,21
2263,2026-03-26T07:27:00+05:30,4,1,picker_capacity,Bengaluru Koramangala DS-4 Picker Capacity,9,10,90.0,345000,9,10
2264,2026-03-26T07:27:00+05:30,4,1,packer_capacity,Bengaluru Koramangala DS-4 Packer Capacity,7,9,77.78,263000,7,9
2265,2026-03-26T07:27:00+05:30,4,1,driver_capacity,Bengaluru Koramangala DS-4 Driver Capacity,26,30,86.67,638000,26,30
2266,2026-03-26T07:27:00+05:30,4,1,dispatch_bays,Bengaluru Koramangala DS-4 Dispatch Bays,5,5,100.0,162000,26,30
2267,2026-03-26T07:27:00+05:30,4,1,cold_storage,Bengaluru Koramangala DS-4 Cold Storage,204,226,90.27,192760,16,19
2268,2026-03-26T07:27:00+05:30,4,1,saas_licenses,Bengaluru Koramangala DS-4 Operations SaaS Seats,21,25,84.0,52750,16,19
2269,2026-03-26T07:22:00+05:30,5,1,picker_capacity,Bengaluru Hebbal DS-5 Picker Capacity,5,7,71.43,309000,5,7
2270,2026-03-26T07:22:00+05:30,5,1,packer_capacity,Bengaluru Hebbal DS-5 Packer Capacity,5,7,71.43,245000,5,7
2271,2026-03-26T07:22:00+05:30,5,1,driver_capacity,Bengaluru Hebbal DS-5 Driver Capacity,14,17,82.35,534000,14,17
2272,2026-03-26T07:22:00+05:30,5,1,dispatch_bays,Bengaluru Hebbal DS-5 Dispatch Bays,3,3,100.0,130000,14,17
2273,2026-03-26T07:22:00+05:30,5,1,cold_storage,Bengaluru Hebbal DS-5 Cold Storage,169,204,82.84,187040,10,14
2274,2026-03-26T07:22:00+05:30,5,1,saas_licenses,Bengaluru Hebbal DS-5 Operations SaaS Seats,15,20,75.0,51200,10,14
2275,2026-03-26T07:04:00+05:30,6,1,picker_capacity,Bengaluru Jayanagar DS-6 Picker Capacity,6,7,85.71,309000,6,7
2276,2026-03-26T07:04:00+05:30,6,1,packer_capacity,Bengaluru Jayanagar DS-6 Packer Capacity,5,6,83.33,236000,5,6
2277,2026-03-26T07:04:00+05:30,6,1,driver_capacity,Bengaluru Jayanagar DS-6 Driver Capacity,16,20,80.0,558000,16,20
2278,2026-03-26T07:04:00+05:30,6,1,dispatch_bays,Bengaluru Jayanagar DS-6 Dispatch Bays,3,3,100.0,130000,16,20
2279,2026-03-26T07:04:00+05:30,6,1,cold_storage,Bengaluru Jayanagar DS-6 Cold Storage,86,123,69.92,165980,11,13
2280,2026-03-26T07:04:00+05:30,6,1,saas_licenses,Bengaluru Jayanagar DS-6 Operations SaaS Seats,14,19,73.68,50890,11,13
2281,2026-03-26T07:15:00+05:30,7,1,picker_capacity,Bengaluru HSR DS-7 Picker Capacity,11,13,84.62,381000,11,13
2282,2026-03-26T07:15:00+05:30,7,1,packer_capacity,Bengaluru HSR DS-7 Packer Capacity,9,10,90.0,272000,9,10
2283,2026-03-26T07:15:00+05:30,7,1,driver_capacity,Bengaluru HSR DS-7 Driver Capacity,24,27,88.89,614000,24,27
2284,2026-03-26T07:15:00+05:30,7,1,dispatch_bays,Bengaluru HSR DS-7 Dispatch Bays,5,5,100.0,162000,24,27
2285,2026-03-26T07:15:00+05:30,7,1,cold_storage,Bengaluru HSR DS-7 Cold Storage,316,353,89.52,225780,20,23
2286,2026-03-26T07:15:00+05:30,7,1,saas_licenses,Bengaluru HSR DS-7 Operations SaaS Seats,18,29,62.07,53990,20,23
2287,2026-03-26T07:18:00+05:30,8,2,picker_capacity,Mumbai Powai DS-1 Picker Capacity,8,10,80.0,345000,8,10
2288,2026-03-26T07:18:00+05:30,8,2,packer_capacity,Mumbai Powai DS-1 Packer Capacity,3,4,75.0,218000,3,4
2289,2026-03-26T07:18:00+05:30,8,2,driver_capacity,Mumbai Powai DS-1 Driver Capacity,13,16,81.25,526000,13,16
2290,2026-03-26T07:18:00+05:30,8,2,dispatch_bays,Mumbai Powai DS-1 Dispatch Bays,3,3,100.0,130000,13,16
2291,2026-03-26T07:18:00+05:30,8,2,cold_storage,Mumbai Powai DS-1 Cold Storage,125,140,89.29,170400,11,14
2292,2026-03-26T07:18:00+05:30,8,2,saas_licenses,Mumbai Powai DS-1 Operations SaaS Seats,17,20,85.0,51200,11,14
2293,2026-03-26T07:10:00+05:30,9,2,picker_capacity,Mumbai Andheri DS-2 Picker Capacity,10,12,83.33,369000,10,12
2294,2026-03-26T07:10:00+05:30,9,2,packer_capacity,Mumbai Andheri DS-2 Packer Capacity,6,8,75.0,254000,6,8
2295,2026-03-26T07:10:00+05:30,9,2,driver_capacity,Mumbai Andheri DS-2 Driver Capacity,27,31,87.1,646000,27,31
2296,2026-03-26T07:10:00+05:30,9,2,dispatch_bays,Mumbai Andheri DS-2 Dispatch Bays,5,5,100.0,162000,27,31
2297,2026-03-26T07:10:00+05:30,9,2,cold_storage,Mumbai Andheri DS-2 Cold Storage,172,292,58.9,209920,16,20
2298,2026-03-26T07:10:00+05:30,9,2,saas_licenses,Mumbai Andheri DS-2 Operations SaaS Seats,16,26,61.54,53060,16,20
2299,2026-03-26T07:24:00+05:30,10,2,picker_capacity,Mumbai Bandra DS-3 Picker Capacity,17,18,94.44,441000,17,18
2300,2026-03-26T07:24:00+05:30,10,2,packer_capacity,Mumbai Bandra DS-3 Packer Capacity,11,12,91.67,290000,11,12
2301,2026-03-26T07:24:00+05:30,10,2,driver_capacity,Mumbai Bandra DS-3 Driver Capacity,33,36,91.67,686000,33,36
2302,2026-03-26T07:24:00+05:30,10,2,dispatch_bays,Mumbai Bandra DS-3 Dispatch Bays,7,7,100.0,194000,33,36
2303,2026-03-26T07:24:00+05:30,10,2,cold_storage,Mumbai Bandra DS-3 Cold Storage,383,417,91.85,242420,28,30
2304,2026-03-26T07:24:00+05:30,10,2,saas_licenses,Mumbai Bandra DS-3 Operations SaaS Seats,24,36,66.67,56160,28,30
2305,2026-03-26T07:29:00+05:30,11,2,picker_capacity,Mumbai Thane DS-4 Picker Capacity,9,10,90.0,345000,9,10
2306,2026-03-26T07:29:00+05:30,11,2,packer_capacity,Mumbai Thane DS-4 Packer Capacity,6,7,85.71,245000,6,7
2307,2026-03-26T07:29:00+05:30,11,2,driver_capacity,Mumbai Thane DS-4 Driver Capacity,15,18,83.33,542000,15,18
2308,2026-03-26T07:29:00+05:30,11,2,dispatch_bays,Mumbai Thane DS-4 Dispatch Bays,3,3,100.0,130000,15,18
2309,2026-03-26T07:29:00+05:30,11,2,cold_storage,Mumbai Thane DS-4 Cold Storage,105,124,84.68,166240,15,17
2310,2026-03-26T07:29:00+05:30,11,2,saas_licenses,Mumbai Thane DS-4 Operations SaaS Seats,14,23,60.87,52130,15,17
2311,2026-03-26T07:08:00+05:30,12,2,picker_capacity,Mumbai Ghatkopar DS-5 Picker Capacity,13,14,92.86,393000,13,14
2312,2026-03-26T07:08:00+05:30,12,2,packer_capacity,Mumbai Ghatkopar DS-5 Packer Capacity,7,9,77.78,263000,7,9
2313,2026-03-26T07:08:00+05:30,12,2,driver_capacity,Mumbai Ghatkopar DS-5 Driver Capacity,24,28,85.71,622000,24,28
2314,2026-03-26T07:08:00+05:30,12,2,dispatch_bays,Mumbai Ghatkopar DS-5 Dispatch Bays,5,5,100.0,162000,24,28
2315,2026-03-26T07:08:00+05:30,12,2,cold_storage,Mumbai Ghatkopar DS-5 Cold Storage,229,262,87.4,202120,20,23
2316,2026-03-26T07:08:00+05:30,12,2,saas_licenses,Mumbai Ghatkopar DS-5 Operations SaaS Seats,18,29,62.07,53990,20,23
2317,2026-03-26T07:19:00+05:30,13,2,picker_capacity,Mumbai Navi Mumbai DS-6 Picker Capacity,11,13,84.62,381000,11,13
2318,2026-03-26T07:19:00+05:30,13,2,packer_capacity,Mumbai Navi Mumbai DS-6 Packer Capacity,9,10,90.0,272000,9,10
2319,2026-03-26T07:19:00+05:30,13,2,driver_capacity,Mumbai Navi Mumbai DS-6 Driver Capacity,21,24,87.5,590000,21,24
2320,2026-03-26T07:19:00+05:30,13,2,dispatch_bays,Mumbai Navi Mumbai DS-6 Dispatch Bays,5,5,100.0,162000,21,24
2321,2026-03-26T07:19:00+05:30,13,2,cold_storage,Mumbai Navi Mumbai DS-6 Cold Storage,191,275,69.45,205500,20,23
2322,2026-03-26T07:19:00+05:30,13,2,saas_licenses,Mumbai Navi Mumbai DS-6 Operations SaaS Seats,24,29,82.76,53990,20,23
2323,2026-03-26T07:13:00+05:30,14,2,picker_capacity,Mumbai Powai DS-7 Picker Capacity,13,14,92.86,393000,13,14
2324,2026-03-26T07:13:00+05:30,14,2,packer_capacity,Mumbai Powai DS-7 Packer Capacity,8,9,88.89,263000,8,9
2325,2026-03-26T07:13:00+05:30,14,2,driver_capacity,Mumbai Powai DS-7 Driver Capacity,23,27,85.19,614000,23,27
2326,2026-03-26T07:13:00+05:30,14,2,dispatch_bays,Mumbai Powai DS-7 Dispatch Bays,5,5,100.0,162000,23,27
2327,2026-03-26T07:13:00+05:30,14,2,cold_storage,Mumbai Powai DS-7 Cold Storage,175,283,61.84,207580,21,23
2328,2026-03-26T07:13:00+05:30,14,2,saas_licenses,Mumbai Powai DS-7 Operations SaaS Seats,20,29,68.97,53990,21,23
2329,2026-03-26T07:43:00+05:30,15,3,picker_capacity,Delhi NCR Gurugram DS-1 Picker Capacity,11,13,84.62,381000,11,13
2330,2026-03-26T07:43:00+05:30,15,3,packer_capacity,Delhi NCR Gurugram DS-1 Packer Capacity,8,10,80.0,272000,8,10
2331,2026-03-26T07:43:00+05:30,15,3,driver_capacity,Delhi NCR Gurugram DS-1 Driver Capacity,28,31,90.32,646000,28,31
2332,2026-03-26T07:43:00+05:30,15,3,dispatch_bays,Delhi NCR Gurugram DS-1 Dispatch Bays,5,5,100.0,162000,28,31
2333,2026-03-26T07:43:00+05:30,15,3,cold_storage,Delhi NCR Gurugram DS-1 Cold Storage,215,240,89.58,196400,19,23
2334,2026-03-26T07:43:00+05:30,15,3,saas_licenses,Delhi NCR Gurugram DS-1 Operations SaaS Seats,25,29,86.21,53990,19,23
2335,2026-03-26T07:34:00+05:30,16,3,picker_capacity,Delhi NCR Noida DS-2 Picker Capacity,4,6,66.67,297000,4,6
2336,2026-03-26T07:34:00+05:30,16,3,packer_capacity,Delhi NCR Noida DS-2 Packer Capacity,2,4,50.0,218000,2,4
2337,2026-03-26T07:34:00+05:30,16,3,driver_capacity,Delhi NCR Noida DS-2 Driver Capacity,15,20,75.0,558000,15,20
2338,2026-03-26T07:34:00+05:30,16,3,dispatch_bays,Delhi NCR Noida DS-2 Dispatch Bays,3,3,100.0,130000,15,20
2339,2026-03-26T07:34:00+05:30,16,3,cold_storage,Delhi NCR Noida DS-2 Cold Storage,143,192,74.48,183920,6,10
2340,2026-03-26T07:34:00+05:30,16,3,saas_licenses,Delhi NCR Noida DS-2 Operations SaaS Seats,13,16,81.25,49960,6,10
2341,2026-03-26T07:31:00+05:30,17,3,picker_capacity,Delhi NCR Dwarka DS-3 Picker Capacity,3,7,42.86,309000,3,7
2342,2026-03-26T07:31:00+05:30,17,3,packer_capacity,Delhi NCR Dwarka DS-3 Packer Capacity,2,4,50.0,218000,2,4
2343,2026-03-26T07:31:00+05:30,17,3,driver_capacity,Delhi NCR Dwarka DS-3 Driver Capacity,13,17,76.47,534000,13,17
2344,2026-03-26T07:31:00+05:30,17,3,dispatch_bays,Delhi NCR Dwarka DS-3 Dispatch Bays,2,3,66.67,130000,13,17
2345,2026-03-26T07:31:00+05:30,17,3,cold_storage,Delhi NCR Dwarka DS-3 Cold Storage,137,197,69.54,185220,5,11
2346,2026-03-26T07:31:00+05:30,17,3,saas_licenses,Delhi NCR Dwarka DS-3 Operations SaaS Seats,14,17,82.35,50270,5,11
2347,2026-03-26T07:04:00+05:30,18,3,picker_capacity,Delhi NCR Saket DS-4 Picker Capacity,4,6,66.67,297000,4,6
2348,2026-03-26T07:04:00+05:30,18,3,packer_capacity,Delhi NCR Saket DS-4 Packer Capacity,6,7,85.71,245000,6,7
2349,2026-03-26T07:04:00+05:30,18,3,driver_capacity,Delhi NCR Saket DS-4 Driver Capacity,13,17,76.47,534000,13,17
2350,2026-03-26T07:04:00+05:30,18,3,dispatch_bays,Delhi NCR Saket DS-4 Dispatch Bays,3,3,100.0,130000,13,17
2351,2026-03-26T07:04:00+05:30,18,3,cold_storage,Delhi NCR Saket DS-4 Cold Storage,101,126,80.16,166760,10,13
2352,2026-03-26T07:04:00+05:30,18,3,saas_licenses,Delhi NCR Saket DS-4 Operations SaaS Seats,17,19,89.47,50890,10,13
2353,2026-03-26T07:26:00+05:30,19,3,picker_capacity,Delhi NCR Rohini DS-5 Picker Capacity,9,10,90.0,345000,9,10
2354,2026-03-26T07:26:00+05:30,19,3,packer_capacity,Delhi NCR Rohini DS-5 Packer Capacity,8,9,88.89,263000,8,9
2355,2026-03-26T07:26:00+05:30,19,3,driver_capacity,Delhi NCR Rohini DS-5 Driver Capacity,24,28,85.71,622000,24,28
2356,2026-03-26T07:26:00+05:30,19,3,dispatch_bays,Delhi NCR Rohini DS-5 Dispatch Bays,5,5,100.0,162000,24,28
2357,2026-03-26T07:26:00+05:30,19,3,cold_storage,Delhi NCR Rohini DS-5 Cold Storage,248,292,84.93,209920,17,19
2358,2026-03-26T07:26:00+05:30,19,3,saas_licenses,Delhi NCR Rohini DS-5 Operations SaaS Seats,16,25,64.0,52750,17,19
2359,2026-03-26T07:25:00+05:30,20,3,picker_capacity,Delhi NCR Indirapuram DS-6 Picker Capacity,7,9,77.78,333000,7,9
2360,2026-03-26T07:25:00+05:30,20,3,packer_capacity,Delhi NCR Indirapuram DS-6 Packer Capacity,3,5,60.0,227000,3,5
2361,2026-03-26T07:25:00+05:30,20,3,driver_capacity,Delhi NCR Indirapuram DS-6 Driver Capacity,17,21,80.95,566000,17,21
2362,2026-03-26T07:25:00+05:30,20,3,dispatch_bays,Delhi NCR Indirapuram DS-6 Dispatch Bays,3,3,100.0,130000,17,21
2363,2026-03-26T07:25:00+05:30,20,3,cold_storage,Delhi NCR Indirapuram DS-6 Cold Storage,97,161,60.25,175860,10,14
2364,2026-03-26T07:25:00+05:30,20,3,saas_licenses,Delhi NCR Indirapuram DS-6 Operations SaaS Seats,13,20,65.0,51200,10,14
2365,2026-03-26T07:03:00+05:30,21,4,picker_capacity,Hyderabad Madhapur DS-1 Picker Capacity,11,13,84.62,381000,11,13
2366,2026-03-26T07:03:00+05:30,21,4,packer_capacity,Hyderabad Madhapur DS-1 Packer Capacity,6,7,85.71,245000,6,7
2367,2026-03-26T07:03:00+05:30,21,4,driver_capacity,Hyderabad Madhapur DS-1 Driver Capacity,20,24,83.33,590000,20,24
2368,2026-03-26T07:03:00+05:30,21,4,dispatch_bays,Hyderabad Madhapur DS-1 Dispatch Bays,5,5,100.0,162000,20,24
2369,2026-03-26T07:03:00+05:30,21,4,cold_storage,Hyderabad Madhapur DS-1 Cold Storage,323,367,88.01,229420,17,20
2370,2026-03-26T07:03:00+05:30,21,4,saas_licenses,Hyderabad Madhapur DS-1 Operations SaaS Seats,21,26,80.77,53060,17,20
2371,2026-03-26T07:38:00+05:30,22,4,picker_capacity,Hyderabad Gachibowli DS-2 Picker Capacity,12,14,85.71,393000,12,14
2372,2026-03-26T07:38:00+05:30,22,4,packer_capacity,Hyderabad Gachibowli DS-2 Packer Capacity,7,9,77.78,263000,7,9
2373,2026-03-26T07:38:00+05:30,22,4,driver_capacity,Hyderabad Gachibowli DS-2 Driver Capacity,22,25,88.0,598000,22,25
2374,2026-03-26T07:38:00+05:30,22,4,dispatch_bays,Hyderabad Gachibowli DS-2 Dispatch Bays,5,5,100.0,162000,22,25
2375,2026-03-26T07:38:00+05:30,22,4,cold_storage,Hyderabad Gachibowli DS-2 Cold Storage,259,295,87.8,210700,19,23
2376,2026-03-26T07:38:00+05:30,22,4,saas_licenses,Hyderabad Gachibowli DS-2 Operations SaaS Seats,21,29,72.41,53990,19,23
2377,2026-03-26T07:30:00+05:30,23,4,picker_capacity,Hyderabad Kondapur DS-3 Picker Capacity,12,14,85.71,393000,12,14
2378,2026-03-26T07:30:00+05:30,23,4,packer_capacity,Hyderabad Kondapur DS-3 Packer Capacity,5,7,71.43,245000,5,7
2379,2026-03-26T07:30:00+05:30,23,4,driver_capacity,Hyderabad Kondapur DS-3 Driver Capacity,27,30,90.0,638000,27,30
2380,2026-03-26T07:30:00+05:30,23,4,dispatch_bays,Hyderabad Kondapur DS-3 Dispatch Bays,5,5,100.0,162000,27,30
2381,2026-03-26T07:30:00+05:30,23,4,cold_storage,Hyderabad Kondapur DS-3 Cold Storage,212,321,66.04,217460,17,21
2382,2026-03-26T07:30:00+05:30,23,4,saas_licenses,Hyderabad Kondapur DS-3 Operations SaaS Seats,19,27,70.37,53370,17,21
2383,2026-03-26T07:22:00+05:30,24,4,picker_capacity,Hyderabad Banjara Hills DS-4 Picker Capacity,12,13,92.31,381000,12,13
2384,2026-03-26T07:22:00+05:30,24,4,packer_capacity,Hyderabad Banjara Hills DS-4 Packer Capacity,6,8,75.0,254000,6,8
2385,2026-03-26T07:22:00+05:30,24,4,driver_capacity,Hyderabad Banjara Hills DS-4 Driver Capacity,23,27,85.19,614000,23,27
2386,2026-03-26T07:22:00+05:30,24,4,dispatch_bays,Hyderabad Banjara Hills DS-4 Dispatch Bays,5,5,100.0,162000,23,27
2387,2026-03-26T07:22:00+05:30,24,4,cold_storage,Hyderabad Banjara Hills DS-4 Cold Storage,165,268,61.57,203680,18,21
2388,2026-03-26T07:22:00+05:30,24,4,saas_licenses,Hyderabad Banjara Hills DS-4 Operations SaaS Seats,19,27,70.37,53370,18,21
2389,2026-03-26T07:35:00+05:30,25,4,picker_capacity,Hyderabad Kukatpally DS-5 Picker Capacity,9,10,90.0,345000,9,10
2390,2026-03-26T07:35:00+05:30,25,4,packer_capacity,Hyderabad Kukatpally DS-5 Packer Capacity,8,9,88.89,263000,8,9
2391,2026-03-26T07:35:00+05:30,25,4,driver_capacity,Hyderabad Kukatpally DS-5 Driver Capacity,26,30,86.67,638000,26,30
2392,2026-03-26T07:35:00+05:30,25,4,dispatch_bays,Hyderabad Kukatpally DS-5 Dispatch Bays,5,5,100.0,162000,26,30
2393,2026-03-26T07:35:00+05:30,25,4,cold_storage,Hyderabad Kukatpally DS-5 Cold Storage,193,225,85.78,192500,17,19
2394,2026-03-26T07:35:00+05:30,25,4,saas_licenses,Hyderabad Kukatpally DS-5 Operations SaaS Seats,7,25,28.0,52750,17,19
2395,2026-03-26T07:14:00+05:30,26,5,picker_capacity,Pune Baner DS-1 Picker Capacity,8,10,80.0,345000,8,10
2396,2026-03-26T07:14:00+05:30,26,5,packer_capacity,Pune Baner DS-1 Packer Capacity,3,4,75.0,218000,3,4
2397,2026-03-26T07:14:00+05:30,26,5,driver_capacity,Pune Baner DS-1 Driver Capacity,19,22,86.36,574000,19,22
2398,2026-03-26T07:14:00+05:30,26,5,dispatch_bays,Pune Baner DS-1 Dispatch Bays,3,3,100.0,130000,19,22
2399,2026-03-26T07:14:00+05:30,26,5,cold_storage,Pune Baner DS-1 Cold Storage,121,133,90.98,168580,11,14
2400,2026-03-26T07:14:00+05:30,26,5,saas_licenses,Pune Baner DS-1 Operations SaaS Seats,14,20,70.0,51200,11,14
2401,2026-03-26T07:02:00+05:30,27,5,picker_capacity,Pune Kothrud DS-2 Picker Capacity,10,12,83.33,369000,10,12
2402,2026-03-26T07:02:00+05:30,27,5,packer_capacity,Pune Kothrud DS-2 Packer Capacity,8,10,80.0,272000,8,10
2403,2026-03-26T07:02:00+05:30,27,5,driver_capacity,Pune Kothrud DS-2 Driver Capacity,20,27,74.07,614000,20,27
2404,2026-03-26T07:02:00+05:30,27,5,dispatch_bays,Pune Kothrud DS-2 Dispatch Bays,5,5,100.0,162000,20,27
2405,2026-03-26T07:02:00+05:30,27,5,cold_storage,Pune Kothrud DS-2 Cold Storage,332,368,90.22,229680,18,22
2406,2026-03-26T07:02:00+05:30,27,5,saas_licenses,Pune Kothrud DS-2 Operations SaaS Seats,24,28,85.71,53680,18,22
2407,2026-03-26T07:20:00+05:30,28,5,picker_capacity,Pune Wakad DS-3 Picker Capacity,8,10,80.0,345000,8,10
2408,2026-03-26T07:20:00+05:30,28,5,packer_capacity,Pune Wakad DS-3 Packer Capacity,7,8,87.5,254000,7,8
2409,2026-03-26T07:20:00+05:30,28,5,driver_capacity,Pune Wakad DS-3 Driver Capacity,27,31,87.1,646000,27,31
2410,2026-03-26T07:20:00+05:30,28,5,dispatch_bays,Pune Wakad DS-3 Dispatch Bays,5,5,100.0,162000,27,31
2411,2026-03-26T07:20:00+05:30,28,5,cold_storage,Pune Wakad DS-3 Cold Storage,265,321,82.55,217460,15,18
2412,2026-03-26T07:20:00+05:30,28,5,saas_licenses,Pune Wakad DS-3 Operations SaaS Seats,9,24,37.5,52440,15,18
2413,2026-03-26T07:13:00+05:30,29,5,picker_capacity,Pune Viman Nagar DS-4 Picker Capacity,11,13,84.62,381000,11,13
2414,2026-03-26T07:13:00+05:30,29,5,packer_capacity,Pune Viman Nagar DS-4 Packer Capacity,8,9,88.89,263000,8,9
2415,2026-03-26T07:13:00+05:30,29,5,driver_capacity,Pune Viman Nagar DS-4 Driver Capacity,26,29,89.66,630000,26,29
2416,2026-03-26T07:13:00+05:30,29,5,dispatch_bays,Pune Viman Nagar DS-4 Dispatch Bays,5,5,100.0,162000,26,29
2417,2026-03-26T07:13:00+05:30,29,5,cold_storage,Pune Viman Nagar DS-4 Cold Storage,158,263,60.08,202380,19,22
2418,2026-03-26T07:13:00+05:30,29,5,saas_licenses,Pune Viman Nagar DS-4 Operations SaaS Seats,20,28,71.43,53680,19,22
