work_item_id,org_id,city_id,store_id,team_id,item_type,priority,opened_at,expected_by,resolved_at,status,estimated_value_inr,backlog_hours,linked_order_id,linked_vendor_id
487,1,1,7,36,delivery_exception,P2,2026-03-27T12:39:00+05:30,2026-03-27T14:39:00+05:30,2026-03-27T15:00:00+05:30,resolved,151.27,0.5,129445,
488,1,3,15,60,delivery_exception,P2,2026-03-20T12:27:00+05:30,2026-03-20T14:27:00+05:30,2026-03-20T15:42:00+05:30,resolved,1095.93,0.5,57630,
489,1,4,25,90,delivery_exception,P2,2026-03-20T12:02:00+05:30,2026-03-20T14:02:00+05:30,2026-03-20T16:03:00+05:30,resolved,372.18,0.5,61104,
490,1,2,13,54,delivery_exception,P2,2026-03-21T12:07:00+05:30,2026-03-21T14:07:00+05:30,2026-03-21T17:00:00+05:30,resolved,307.58,0.5,68971,
491,1,1,5,30,delivery_exception,P2,2026-03-22T12:01:00+05:30,2026-03-22T14:01:00+05:30,2026-03-22T15:26:00+05:30,resolved,331.78,0.5,77127,
492,1,2,9,42,delivery_exception,P2,2026-03-27T12:00:00+05:30,2026-03-27T14:00:00+05:30,2026-03-27T14:34:00+05:30,resolved,424.45,0.5,130002,
493,1,2,13,54,delivery_exception,P2,2026-03-17T12:45:00+05:30,2026-03-17T14:45:00+05:30,2026-03-17T18:05:00+05:30,resolved,236.35,0.5,26101,
494,1,2,13,54,delivery_exception,P2,2026-03-21T12:16:00+05:30,2026-03-21T14:16:00+05:30,2026-03-21T17:45:00+05:30,resolved,423.91,0.5,68792,
495,1,5,30,105,delivery_exception,P2,2026-03-28T12:42:00+05:30,2026-03-28T14:42:00+05:30,,open,481.87,0.5,148383,
496,1,3,19,72,delivery_exception,P2,2026-03-18T12:23:00+05:30,2026-03-18T14:23:00+05:30,2026-03-18T14:43:00+05:30,resolved,966.93,0.5,37646,
497,1,3,15,9,customer_escalation,P1,2026-03-22T12:45:00+05:30,2026-03-22T13:45:00+05:30,2026-03-22T15:00:00+05:30,resolved,97.84,0.5,80880,
498,1,1,7,36,delivery_exception,P2,2026-03-27T12:14:00+05:30,2026-03-27T14:14:00+05:30,2026-03-27T16:34:00+05:30,resolved,286.74,0.5,129101,
499,1,1,7,36,delivery_exception,P2,2026-03-27T12:00:00+05:30,2026-03-27T14:00:00+05:30,,open,448.38,0.5,129337,
500,1,5,27,96,delivery_exception,P2,2026-03-16T12:27:00+05:30,2026-03-16T14:27:00+05:30,2026-03-16T15:13:00+05:30,resolved,146.03,0.5,19670,
501,1,3,20,75,delivery_exception,P2,2026-03-15T12:41:00+05:30,2026-03-15T14:41:00+05:30,2026-03-15T17:26:00+05:30,resolved,896.53,0.5,7389,
502,1,1,5,30,delivery_exception,P2,2026-03-15T12:31:00+05:30,2026-03-15T14:31:00+05:30,2026-03-15T16:29:00+05:30,resolved,284.9,0.5,2060,
503,1,3,19,72,delivery_exception,P2,2026-03-24T12:19:00+05:30,2026-03-24T14:19:00+05:30,2026-03-24T16:30:00+05:30,resolved,519.29,0.5,102090,
504,1,2,12,51,delivery_exception,P2,2026-03-20T12:25:00+05:30,2026-03-20T14:25:00+05:30,2026-03-20T15:50:00+05:30,resolved,481.26,0.5,56529,
505,1,1,5,30,delivery_exception,P2,2026-03-22T12:38:00+05:30,2026-03-22T14:38:00+05:30,2026-03-22T16:22:00+05:30,resolved,381.81,0.5,77153,
506,1,1,5,30,delivery_exception,P2,2026-03-27T12:32:00+05:30,2026-03-27T14:32:00+05:30,2026-03-27T16:48:00+05:30,resolved,1362.91,0.5,128468,
507,1,2,13,54,delivery_exception,P2,2026-03-21T12:45:00+05:30,2026-03-21T14:45:00+05:30,2026-03-21T17:54:00+05:30,resolved,1221.72,0.5,68816,
508,1,2,14,57,delivery_exception,P2,2026-03-28T12:33:00+05:30,2026-03-28T14:33:00+05:30,2026-03-28T16:18:00+05:30,resolved,140.2,0.5,143667,
509,1,2,11,48,delivery_exception,P2,2026-03-22T12:36:00+05:30,2026-03-22T14:36:00+05:30,2026-03-22T17:45:00+05:30,resolved,608.91,0.5,79472,
510,1,3,16,63,delivery_exception,P2,2026-03-19T12:24:00+05:30,2026-03-19T14:24:00+05:30,2026-03-19T16:31:00+05:30,resolved,245.72,0.5,47558,
511,1,2,13,54,delivery_exception,P2,2026-03-21T12:00:00+05:30,2026-03-21T14:00:00+05:30,2026-03-21T15:19:00+05:30,resolved,157.05,0.5,68709,
512,1,4,23,84,delivery_exception,P2,2026-03-16T12:29:00+05:30,2026-03-16T14:29:00+05:30,2026-03-16T16:05:00+05:30,resolved,456.86,0.5,18716,
513,1,2,12,51,delivery_exception,P2,2026-03-26T12:45:00+05:30,2026-03-26T14:45:00+05:30,2026-03-26T17:24:00+05:30,resolved,319.95,0.5,120116,
514,1,4,22,81,delivery_exception,P2,2026-03-16T12:12:00+05:30,2026-03-16T14:12:00+05:30,2026-03-16T15:07:00+05:30,resolved,801.42,0.5,18545,
515,1,4,22,81,delivery_exception,P2,2026-03-16T12:32:00+05:30,2026-03-16T14:32:00+05:30,2026-03-16T17:48:00+05:30,resolved,191.19,0.5,18403,
516,1,2,13,54,delivery_exception,P1,2026-03-21T12:38:00+05:30,2026-03-21T14:38:00+05:30,2026-03-21T17:38:00+05:30,resolved,94.2,0.5,68764,
517,1,4,22,81,delivery_exception,P2,2026-03-18T12:41:00+05:30,2026-03-18T14:41:00+05:30,2026-03-18T15:47:00+05:30,resolved,767.83,0.5,38679,
518,1,4,25,90,delivery_exception,P2,2026-03-19T12:24:00+05:30,2026-03-19T14:24:00+05:30,2026-03-19T16:55:00+05:30,resolved,497.83,0.5,49861,
519,1,5,29,102,delivery_exception,P2,2026-03-16T12:31:00+05:30,2026-03-16T14:31:00+05:30,2026-03-16T15:46:00+05:30,resolved,343.38,0.5,20332,
520,1,3,16,63,delivery_exception,P2,2026-03-26T12:05:00+05:30,2026-03-26T14:05:00+05:30,2026-03-26T15:58:00+05:30,resolved,839.77,0.5,121809,
521,1,5,27,96,delivery_exception,P2,2026-03-26T12:23:00+05:30,2026-03-26T14:23:00+05:30,2026-03-26T16:19:00+05:30,resolved,538.5,0.5,124538,
522,1,3,16,63,delivery_exception,P2,2026-03-26T12:04:00+05:30,2026-03-26T14:04:00+05:30,2026-03-26T16:47:00+05:30,resolved,522.16,0.5,121750,
523,1,4,25,11,customer_escalation,P1,2026-03-23T12:04:00+05:30,2026-03-23T13:04:00+05:30,2026-03-23T14:40:00+05:30,resolved,300.55,0.5,94029,
524,1,2,10,45,delivery_exception,P2,2026-03-18T12:29:00+05:30,2026-03-18T14:29:00+05:30,2026-03-18T17:52:00+05:30,resolved,450.77,0.5,35089,
525,1,2,11,48,delivery_exception,P2,2026-03-22T12:03:00+05:30,2026-03-22T14:03:00+05:30,2026-03-22T15:28:00+05:30,resolved,360.42,0.5,79575,
526,1,3,20,75,delivery_exception,P2,2026-03-24T12:20:00+05:30,2026-03-24T14:20:00+05:30,2026-03-24T16:17:00+05:30,resolved,134.66,0.5,102498,
527,1,3,15,60,delivery_exception,P2,2026-03-24T12:11:00+05:30,2026-03-24T14:11:00+05:30,2026-03-24T16:57:00+05:30,resolved,217.48,0.5,101281,
528,1,5,29,102,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,2026-03-28T15:25:00+05:30,resolved,344.23,0.5,148095,
529,1,2,11,48,delivery_exception,P2,2026-03-19T12:11:00+05:30,2026-03-19T14:11:00+05:30,2026-03-19T16:28:00+05:30,resolved,440.38,0.5,45867,
530,1,6,33,15,customer_escalation,P1,2026-03-23T12:14:00+05:30,2026-03-23T13:14:00+05:30,2026-03-23T14:22:00+05:30,resolved,390.31,0.5,96195,
531,1,5,27,96,delivery_exception,P2,2026-03-19T12:15:00+05:30,2026-03-19T14:15:00+05:30,2026-03-19T17:02:00+05:30,resolved,171.96,0.5,50176,
532,1,5,29,102,delivery_exception,P2,2026-03-28T12:36:00+05:30,2026-03-28T14:36:00+05:30,2026-03-28T17:17:00+05:30,resolved,274.13,0.5,148060,
533,1,6,32,15,customer_escalation,P1,2026-03-15T12:29:00+05:30,2026-03-15T13:29:00+05:30,2026-03-15T14:13:00+05:30,resolved,352.01,0.5,10811,
534,1,6,31,108,delivery_exception,P2,2026-03-26T12:04:00+05:30,2026-03-26T14:04:00+05:30,2026-03-26T15:33:00+05:30,resolved,314.27,0.5,125521,
535,1,3,15,60,delivery_exception,P2,2026-03-24T12:42:00+05:30,2026-03-24T14:42:00+05:30,2026-03-24T17:49:00+05:30,resolved,481.67,0.5,101211,
536,1,3,16,63,delivery_exception,P2,2026-03-22T12:28:00+05:30,2026-03-22T14:28:00+05:30,2026-03-22T16:34:00+05:30,resolved,163.91,0.5,81337,
537,1,6,31,108,delivery_exception,P2,2026-03-26T12:28:00+05:30,2026-03-26T14:28:00+05:30,2026-03-26T16:40:00+05:30,resolved,138.71,0.5,125429,
538,1,2,13,54,delivery_exception,P2,2026-03-21T12:17:00+05:30,2026-03-21T14:17:00+05:30,2026-03-21T16:51:00+05:30,resolved,316.59,0.5,68954,
539,1,2,13,54,delivery_exception,P2,2026-03-17T12:41:00+05:30,2026-03-17T14:41:00+05:30,2026-03-17T15:44:00+05:30,resolved,234.62,0.5,25884,
540,1,1,5,5,customer_escalation,P1,2026-03-27T12:02:00+05:30,2026-03-27T13:02:00+05:30,2026-03-27T15:13:00+05:30,resolved,278.97,0.5,128332,
541,1,1,2,21,delivery_exception,P2,2026-03-28T12:30:00+05:30,2026-03-28T14:30:00+05:30,2026-03-28T17:41:00+05:30,resolved,166.62,0.5,139126,
542,1,3,19,72,delivery_exception,P2,2026-03-24T12:00:00+05:30,2026-03-24T14:00:00+05:30,2026-03-24T17:10:00+05:30,resolved,429.14,0.5,102214,
543,1,1,5,30,delivery_exception,P2,2026-03-15T12:36:00+05:30,2026-03-15T14:36:00+05:30,2026-03-15T15:04:00+05:30,resolved,267.72,0.5,2045,
544,1,2,13,54,delivery_exception,P2,2026-03-21T12:16:00+05:30,2026-03-21T14:16:00+05:30,2026-03-21T15:59:00+05:30,resolved,642.85,0.5,68935,
545,1,3,15,60,delivery_exception,P2,2026-03-20T12:00:00+05:30,2026-03-20T14:00:00+05:30,2026-03-20T17:12:00+05:30,resolved,392.09,0.5,57622,
546,1,1,4,27,delivery_exception,P2,2026-03-18T12:38:00+05:30,2026-03-18T14:38:00+05:30,2026-03-18T15:15:00+05:30,resolved,392.29,0.5,33012,
547,1,3,18,9,customer_escalation,P1,2026-03-15T12:27:00+05:30,2026-03-15T13:27:00+05:30,2026-03-15T14:31:00+05:30,resolved,616.52,0.5,6829,
548,1,2,12,51,delivery_exception,P2,2026-03-26T12:04:00+05:30,2026-03-26T14:04:00+05:30,2026-03-26T16:07:00+05:30,resolved,426.08,0.5,120223,
549,1,1,4,27,delivery_exception,P2,2026-03-18T12:09:00+05:30,2026-03-18T14:09:00+05:30,2026-03-18T17:29:00+05:30,resolved,575.68,0.5,32832,
550,1,1,2,21,delivery_exception,P2,2026-03-28T12:31:00+05:30,2026-03-28T14:31:00+05:30,2026-03-28T16:40:00+05:30,resolved,921.65,0.5,139220,
551,1,2,11,48,delivery_exception,P2,2026-03-19T12:27:00+05:30,2026-03-19T14:27:00+05:30,2026-03-19T17:27:00+05:30,resolved,350.73,0.5,45794,
552,1,1,2,21,delivery_exception,P2,2026-03-28T12:17:00+05:30,2026-03-28T14:17:00+05:30,,open,276.3,0.5,139265,
553,1,2,13,54,delivery_exception,P2,2026-03-17T12:11:00+05:30,2026-03-17T14:11:00+05:30,2026-03-17T17:08:00+05:30,resolved,440.54,0.5,26119,
554,1,5,29,102,delivery_exception,P2,2026-03-16T12:05:00+05:30,2026-03-16T14:05:00+05:30,2026-03-16T16:56:00+05:30,resolved,515.91,0.5,20337,
555,1,2,9,42,delivery_exception,P2,2026-03-27T12:35:00+05:30,2026-03-27T14:35:00+05:30,2026-03-27T16:03:00+05:30,resolved,325.15,0.5,130057,
556,1,2,9,42,delivery_exception,P2,2026-03-24T12:39:00+05:30,2026-03-24T14:39:00+05:30,2026-03-24T16:50:00+05:30,resolved,976.53,0.5,99338,
557,1,3,17,66,delivery_exception,P2,2026-03-26T12:27:00+05:30,2026-03-26T14:27:00+05:30,2026-03-26T17:27:00+05:30,resolved,310.7,0.5,121896,
558,1,5,29,102,delivery_exception,P2,2026-03-24T12:31:00+05:30,2026-03-24T14:31:00+05:30,2026-03-24T15:52:00+05:30,resolved,206.53,0.5,104779,
559,1,2,13,54,delivery_exception,P2,2026-03-17T12:15:00+05:30,2026-03-17T14:15:00+05:30,2026-03-17T17:03:00+05:30,resolved,176.04,0.5,26151,
560,1,3,19,72,delivery_exception,P2,2026-03-18T12:44:00+05:30,2026-03-18T14:44:00+05:30,2026-03-18T16:54:00+05:30,resolved,272.71,0.5,37602,
561,1,2,12,51,delivery_exception,P2,2026-03-18T12:42:00+05:30,2026-03-18T14:42:00+05:30,2026-03-18T16:41:00+05:30,resolved,409.44,0.5,35563,
562,1,5,29,102,delivery_exception,P2,2026-03-16T12:37:00+05:30,2026-03-16T14:37:00+05:30,2026-03-16T17:46:00+05:30,resolved,285.91,0.5,20144,
563,1,1,2,21,delivery_exception,P2,2026-03-18T12:22:00+05:30,2026-03-18T14:22:00+05:30,2026-03-18T15:02:00+05:30,resolved,156.26,0.5,32349,
564,1,3,15,60,delivery_exception,P2,2026-03-20T12:39:00+05:30,2026-03-20T14:39:00+05:30,2026-03-20T17:37:00+05:30,resolved,139.51,0.5,57634,
565,1,5,27,96,delivery_exception,P2,2026-03-19T12:44:00+05:30,2026-03-19T14:44:00+05:30,2026-03-19T16:59:00+05:30,resolved,841.84,0.5,50306,
566,1,1,4,27,delivery_exception,P2,2026-03-18T12:39:00+05:30,2026-03-18T14:39:00+05:30,2026-03-18T17:52:00+05:30,resolved,239.65,0.5,32798,
567,1,5,29,102,delivery_exception,P2,2026-03-24T12:42:00+05:30,2026-03-24T14:42:00+05:30,2026-03-24T16:56:00+05:30,resolved,276.84,0.5,104816,
568,1,1,4,27,delivery_exception,P2,2026-03-28T12:44:00+05:30,2026-03-28T14:44:00+05:30,2026-03-28T17:53:00+05:30,resolved,192.06,0.5,139667,
569,1,5,29,102,delivery_exception,P2,2026-03-16T12:12:00+05:30,2026-03-16T14:12:00+05:30,2026-03-16T14:54:00+05:30,resolved,193.48,0.5,20338,
570,1,1,2,21,delivery_exception,P2,2026-03-28T12:17:00+05:30,2026-03-28T14:17:00+05:30,,open,604.99,0.5,139212,
571,1,1,2,21,delivery_exception,P2,2026-03-28T12:28:00+05:30,2026-03-28T14:28:00+05:30,,open,1000.96,0.5,139233,
572,1,3,16,63,delivery_exception,P2,2026-03-28T12:13:00+05:30,2026-03-28T14:13:00+05:30,2026-03-28T15:07:00+05:30,resolved,335.35,0.5,144357,
573,1,4,25,90,delivery_exception,P2,2026-03-19T12:27:00+05:30,2026-03-19T14:27:00+05:30,2026-03-19T17:42:00+05:30,resolved,264.11,0.5,49903,
574,1,1,5,30,delivery_exception,P2,2026-03-22T12:24:00+05:30,2026-03-22T14:24:00+05:30,2026-03-22T16:19:00+05:30,resolved,752.74,0.5,77113,
575,1,5,29,102,delivery_exception,P2,2026-03-28T12:34:00+05:30,2026-03-28T14:34:00+05:30,,open,325.98,0.5,148077,
576,1,2,13,54,delivery_exception,P2,2026-03-21T12:40:00+05:30,2026-03-21T14:40:00+05:30,2026-03-21T14:52:00+05:30,resolved,357.62,0.5,68837,
577,1,5,27,96,delivery_exception,P2,2026-03-26T12:38:00+05:30,2026-03-26T14:38:00+05:30,2026-03-26T16:05:00+05:30,resolved,195.87,0.5,124520,
578,1,2,9,42,delivery_exception,P2,2026-03-27T12:03:00+05:30,2026-03-27T14:03:00+05:30,,open,135.42,0.5,129971,
579,1,5,27,96,delivery_exception,P2,2026-03-19T12:38:00+05:30,2026-03-19T14:38:00+05:30,2026-03-19T17:58:00+05:30,resolved,237.05,0.5,50206,
580,1,1,2,21,delivery_exception,P2,2026-03-28T12:21:00+05:30,2026-03-28T14:21:00+05:30,2026-03-28T16:49:00+05:30,resolved,309.34,0.5,139083,
581,1,5,29,102,delivery_exception,P2,2026-03-28T12:00:00+05:30,2026-03-28T14:00:00+05:30,,open,956.33,0.5,148165,
582,1,2,11,48,delivery_exception,P2,2026-03-19T12:00:00+05:30,2026-03-19T14:00:00+05:30,2026-03-19T15:50:00+05:30,resolved,584.19,0.5,45872,
583,1,4,22,81,delivery_exception,P2,2026-03-18T12:36:00+05:30,2026-03-18T14:36:00+05:30,2026-03-18T16:45:00+05:30,resolved,1061.59,0.5,38603,
584,1,6,31,108,delivery_exception,P2,2026-03-26T12:07:00+05:30,2026-03-26T14:07:00+05:30,2026-03-26T15:22:00+05:30,resolved,670.1,0.5,125600,
585,1,3,15,60,delivery_exception,P2,2026-03-24T12:20:00+05:30,2026-03-24T14:20:00+05:30,2026-03-24T15:53:00+05:30,resolved,456.81,0.5,101325,
586,1,5,27,96,delivery_exception,P2,2026-03-19T12:38:00+05:30,2026-03-19T14:38:00+05:30,2026-03-19T15:40:00+05:30,resolved,834.64,0.5,50380,
587,1,5,27,96,delivery_exception,P2,2026-03-27T12:44:00+05:30,2026-03-27T14:44:00+05:30,2026-03-27T16:40:00+05:30,resolved,470.34,0.5,135801,
588,1,3,19,72,delivery_exception,P2,2026-03-24T12:11:00+05:30,2026-03-24T14:11:00+05:30,2026-03-24T17:12:00+05:30,resolved,202.86,0.5,102298,
589,1,3,20,75,delivery_exception,P2,2026-03-15T12:27:00+05:30,2026-03-15T14:27:00+05:30,2026-03-15T15:40:00+05:30,resolved,673.85,0.5,7382,
590,1,1,4,27,delivery_exception,P2,2026-03-18T12:04:00+05:30,2026-03-18T14:04:00+05:30,2026-03-18T14:36:00+05:30,resolved,289.01,0.5,32857,
591,1,1,4,5,customer_escalation,P1,2026-03-19T12:05:00+05:30,2026-03-19T13:05:00+05:30,2026-03-19T13:23:00+05:30,resolved,1051.71,0.5,43542,
592,1,1,2,21,delivery_exception,P2,2026-03-28T12:32:00+05:30,2026-03-28T14:32:00+05:30,2026-03-28T16:23:00+05:30,resolved,764.43,0.5,139068,
593,1,3,15,60,delivery_exception,P2,2026-03-24T12:34:00+05:30,2026-03-24T14:34:00+05:30,2026-03-24T15:39:00+05:30,resolved,64.12,0.5,101313,
594,1,2,12,51,delivery_exception,P2,2026-03-20T12:36:00+05:30,2026-03-20T14:36:00+05:30,2026-03-20T16:32:00+05:30,resolved,1459.53,0.5,56636,
595,1,5,27,96,delivery_exception,P2,2026-03-26T12:15:00+05:30,2026-03-26T14:15:00+05:30,2026-03-26T16:55:00+05:30,resolved,769.54,0.5,124496,
596,1,2,12,51,delivery_exception,P2,2026-03-26T12:04:00+05:30,2026-03-26T14:04:00+05:30,2026-03-26T15:17:00+05:30,resolved,343.82,0.5,120554,
597,1,5,29,102,delivery_exception,P2,2026-03-24T12:02:00+05:30,2026-03-24T14:02:00+05:30,2026-03-24T14:50:00+05:30,resolved,501.91,0.5,104739,
598,1,3,15,60,delivery_exception,P2,2026-03-24T12:12:00+05:30,2026-03-24T14:12:00+05:30,2026-03-24T15:22:00+05:30,resolved,257.63,0.5,101312,
599,1,1,7,36,delivery_exception,P2,2026-03-27T12:31:00+05:30,2026-03-27T14:31:00+05:30,,open,88.65,0.5,129364,
600,1,1,2,21,delivery_exception,P2,2026-03-28T12:30:00+05:30,2026-03-28T14:30:00+05:30,2026-03-28T17:48:00+05:30,resolved,671.64,0.5,139087,
601,1,1,2,21,delivery_exception,P2,2026-03-28T12:06:00+05:30,2026-03-28T14:06:00+05:30,2026-03-28T15:23:00+05:30,resolved,898.05,0.5,138929,
602,1,6,33,114,delivery_exception,P2,2026-03-28T12:21:00+05:30,2026-03-28T14:21:00+05:30,,open,403.72,0.5,149421,
603,1,3,19,72,delivery_exception,P2,2026-03-18T12:00:00+05:30,2026-03-18T14:00:00+05:30,2026-03-18T15:25:00+05:30,resolved,280.49,0.5,37694,
604,1,4,25,90,delivery_exception,P2,2026-03-19T12:27:00+05:30,2026-03-19T14:27:00+05:30,2026-03-19T17:13:00+05:30,resolved,498.5,0.5,49868,
605,1,2,9,42,delivery_exception,P2,2026-03-27T12:34:00+05:30,2026-03-27T14:34:00+05:30,,open,669.56,0.5,129972,
606,1,3,19,9,customer_escalation,P1,2026-03-28T12:42:00+05:30,2026-03-28T13:42:00+05:30,2026-03-28T15:22:00+05:30,resolved,1456.1,0.5,145401,
607,1,1,4,27,delivery_exception,P2,2026-03-28T12:16:00+05:30,2026-03-28T14:16:00+05:30,2026-03-28T16:10:00+05:30,resolved,375.27,0.5,140007,
608,1,4,25,90,delivery_exception,P2,2026-03-19T12:11:00+05:30,2026-03-19T14:11:00+05:30,2026-03-19T16:02:00+05:30,resolved,482.65,0.5,49948,
609,1,2,12,51,delivery_exception,P2,2026-03-20T12:36:00+05:30,2026-03-20T14:36:00+05:30,2026-03-20T17:39:00+05:30,resolved,336.84,0.5,56477,
610,1,2,12,51,delivery_exception,P2,2026-03-18T12:16:00+05:30,2026-03-18T14:16:00+05:30,2026-03-18T15:59:00+05:30,resolved,628.75,0.5,35789,
611,1,2,13,54,delivery_exception,P2,2026-03-21T12:10:00+05:30,2026-03-21T14:10:00+05:30,2026-03-21T16:54:00+05:30,resolved,150.95,0.5,69008,
612,1,3,18,69,delivery_exception,P2,2026-03-23T12:42:00+05:30,2026-03-23T14:42:00+05:30,2026-03-23T14:57:00+05:30,resolved,429.43,0.5,92078,
613,1,3,16,63,delivery_exception,P2,2026-03-19T12:03:00+05:30,2026-03-19T14:03:00+05:30,2026-03-19T16:16:00+05:30,resolved,244.25,0.5,47464,
614,1,2,14,57,delivery_exception,P2,2026-03-28T12:24:00+05:30,2026-03-28T14:24:00+05:30,2026-03-28T15:32:00+05:30,resolved,803.16,0.5,143822,
615,1,1,1,5,customer_escalation,P1,2026-03-19T12:04:00+05:30,2026-03-19T13:04:00+05:30,2026-03-19T14:24:00+05:30,resolved,382.79,0.5,41960,
616,1,3,16,63,delivery_exception,P2,2026-03-26T12:22:00+05:30,2026-03-26T14:22:00+05:30,2026-03-26T15:17:00+05:30,resolved,309.26,0.5,121646,
617,1,3,18,69,delivery_exception,P2,2026-03-23T12:31:00+05:30,2026-03-23T14:31:00+05:30,2026-03-23T14:59:00+05:30,resolved,538.83,0.5,92094,
618,1,3,19,72,delivery_exception,P2,2026-03-24T12:43:00+05:30,2026-03-24T14:43:00+05:30,2026-03-24T18:01:00+05:30,resolved,532.23,0.5,102232,
619,1,3,17,66,delivery_exception,P2,2026-03-26T12:40:00+05:30,2026-03-26T14:40:00+05:30,2026-03-26T15:44:00+05:30,resolved,402.02,0.5,122068,
620,1,2,9,42,delivery_exception,P2,2026-03-27T12:16:00+05:30,2026-03-27T14:16:00+05:30,2026-03-27T15:26:00+05:30,resolved,853.95,0.5,129772,
621,1,2,13,7,customer_escalation,P1,2026-03-21T12:11:00+05:30,2026-03-21T13:11:00+05:30,2026-03-21T14:03:00+05:30,resolved,462.97,0.5,68777,
622,1,3,16,63,delivery_exception,P2,2026-03-28T12:36:00+05:30,2026-03-28T14:36:00+05:30,2026-03-28T17:04:00+05:30,resolved,269.17,0.5,144282,
623,1,6,31,108,delivery_exception,P2,2026-03-26T12:36:00+05:30,2026-03-26T14:36:00+05:30,2026-03-26T16:17:00+05:30,resolved,295.05,0.5,125373,
624,1,1,5,30,delivery_exception,P2,2026-03-22T12:33:00+05:30,2026-03-22T14:33:00+05:30,2026-03-22T18:02:00+05:30,resolved,328.6,0.5,77189,
625,1,5,29,102,delivery_exception,P2,2026-03-24T12:16:00+05:30,2026-03-24T14:16:00+05:30,2026-03-24T15:23:00+05:30,resolved,226.28,0.5,104777,
626,1,1,2,21,delivery_exception,P2,2026-03-28T12:12:00+05:30,2026-03-28T14:12:00+05:30,2026-03-28T15:06:00+05:30,resolved,128.57,0.5,138993,
627,1,3,16,63,delivery_exception,P2,2026-03-26T12:20:00+05:30,2026-03-26T14:20:00+05:30,2026-03-26T17:30:00+05:30,resolved,854.05,0.5,121640,
628,1,4,25,90,delivery_exception,P2,2026-03-20T12:37:00+05:30,2026-03-20T14:37:00+05:30,2026-03-20T15:09:00+05:30,resolved,226.53,0.5,61206,
629,1,2,8,39,delivery_exception,P2,2026-03-22T12:26:00+05:30,2026-03-22T14:26:00+05:30,2026-03-22T16:19:00+05:30,resolved,307.1,0.5,78257,
630,1,1,7,5,customer_escalation,P1,2026-03-18T12:18:00+05:30,2026-03-18T13:18:00+05:30,2026-03-18T16:20:00+05:30,resolved,1039.46,0.5,34053,
631,1,2,12,51,delivery_exception,P2,2026-03-20T12:44:00+05:30,2026-03-20T14:44:00+05:30,2026-03-20T17:13:00+05:30,resolved,459.38,0.5,56828,
632,1,2,9,42,delivery_exception,P2,2026-03-27T12:13:00+05:30,2026-03-27T14:13:00+05:30,2026-03-27T17:20:00+05:30,resolved,145.36,0.5,129992,
633,1,6,31,108,delivery_exception,P2,2026-03-26T12:03:00+05:30,2026-03-26T14:03:00+05:30,2026-03-26T15:55:00+05:30,resolved,410.22,0.5,125350,
634,1,5,27,96,delivery_exception,P2,2026-03-16T12:04:00+05:30,2026-03-16T14:04:00+05:30,2026-03-16T14:44:00+05:30,resolved,516.74,0.5,19824,
635,1,2,8,39,delivery_exception,P2,2026-03-27T12:28:00+05:30,2026-03-27T14:28:00+05:30,,open,654.65,0.5,129699,
636,1,2,12,51,delivery_exception,P2,2026-03-20T12:11:00+05:30,2026-03-20T14:11:00+05:30,2026-03-20T16:03:00+05:30,resolved,625.0,0.5,56675,
637,1,6,34,117,delivery_exception,P2,2026-03-19T12:33:00+05:30,2026-03-19T14:33:00+05:30,2026-03-19T17:39:00+05:30,resolved,521.81,0.5,51946,
638,1,6,33,114,delivery_exception,P2,2026-03-28T12:30:00+05:30,2026-03-28T14:30:00+05:30,,open,680.72,0.5,149381,
639,1,2,8,39,delivery_exception,P2,2026-03-22T12:01:00+05:30,2026-03-22T14:01:00+05:30,2026-03-22T17:09:00+05:30,resolved,626.03,0.5,78327,
640,1,5,26,93,delivery_exception,P2,2026-03-22T12:09:00+05:30,2026-03-22T14:09:00+05:30,2026-03-22T17:13:00+05:30,resolved,132.87,0.5,83950,
641,1,2,14,7,customer_escalation,P1,2026-03-20T12:37:00+05:30,2026-03-20T13:37:00+05:30,2026-03-20T14:34:00+05:30,resolved,843.47,0.5,57218,
642,1,3,17,66,delivery_exception,P2,2026-03-26T12:13:00+05:30,2026-03-26T14:13:00+05:30,2026-03-26T15:40:00+05:30,resolved,170.76,0.5,122035,
643,1,1,5,30,delivery_exception,P2,2026-03-15T12:15:00+05:30,2026-03-15T14:15:00+05:30,2026-03-15T16:37:00+05:30,resolved,401.53,0.5,2108,
644,1,2,13,54,delivery_exception,P2,2026-03-17T12:09:00+05:30,2026-03-17T14:09:00+05:30,2026-03-17T15:14:00+05:30,resolved,369.86,0.5,26132,
645,1,3,19,72,delivery_exception,P2,2026-03-18T12:23:00+05:30,2026-03-18T14:23:00+05:30,2026-03-18T14:53:00+05:30,resolved,436.24,0.5,37626,
646,1,1,5,5,customer_escalation,P1,2026-03-24T12:41:00+05:30,2026-03-24T13:41:00+05:30,2026-03-24T13:54:00+05:30,resolved,137.64,0.5,98238,
647,1,2,13,54,delivery_exception,P2,2026-03-17T12:26:00+05:30,2026-03-17T14:26:00+05:30,2026-03-17T16:27:00+05:30,resolved,269.92,0.5,26049,
648,1,2,13,54,delivery_exception,P2,2026-03-17T12:36:00+05:30,2026-03-17T14:36:00+05:30,2026-03-17T15:38:00+05:30,resolved,577.34,0.5,26144,
