order_id,org_id,city_id,store_id,customer_id_hash,order_ts,promised_eta_minutes,actual_delivery_minutes,basket_value_inr,discount_value_inr,delivery_fee_inr,payment_method,order_status,item_count,distance_km,assigned_driver_id,picker_employee_id,packer_employee_id,peak_flag,rain_flag,surge_flag
16462,1,2,13,3c797658b24e06c1,2026-03-28T10:59:47+05:30,14,20,621.31,22.32,0,upi,delivered,5,2.43,322,447,466,false,true,false
16463,1,2,13,1736dfb90248cd92,2026-03-28T13:38:27+05:30,12,16,1231.53,114.82,0,cod,delivered,9,0.4,331,449,462,true,true,false
16464,1,2,13,2e57249a7ab8ca3d,2026-03-28T11:43:54+05:30,11,14,518.14,31.8,0,upi,delivered,7,3.49,318,453,464,false,true,false
16465,1,2,13,be5dd9f03a624388,2026-03-28T16:34:25+05:30,14,17,360.37,4.99,9,wallet,delivered,6,3.13,334,448,466,false,true,false
16466,1,2,13,c6b0cc0c55c8c6f0,2026-03-28T13:28:06+05:30,12,17,377.92,0.43,15,cod,delivered,4,2.78,330,450,461,true,true,false
16467,1,2,13,7a290c0f5518a258,2026-03-28T21:59:49+05:30,10,15,182.18,20.44,9,upi,delivered,6,3.57,336,449,464,true,true,false
16468,1,2,13,7e9f0a29546f5690,2026-03-28T14:42:06+05:30,14,15,1054.37,32.29,0,card,delivered,7,2.77,341,448,465,false,true,false
16469,1,2,13,aa1d4d4db0fdd0d4,2026-03-28T14:33:00+05:30,13,15,291.88,22.25,12,upi,delivered,7,0.48,322,454,463,false,true,false
16470,1,2,13,eac90bf6f917a814,2026-03-28T19:44:59+05:30,9,10,438.88,50.38,0,upi,delivered,5,2.09,320,451,463,true,true,false
16471,1,2,13,b587234e41f687c5,2026-03-28T18:31:47+05:30,11,17,767.8,25.53,0,upi,delivered,9,1.84,344,456,461,true,true,false
16472,1,2,13,0650ff6b24bb7e68,2026-03-28T22:03:08+05:30,10,13,220.81,7.55,12,upi,delivered,3,1.94,342,458,463,false,true,false
16473,1,2,13,ae85d1915744bfd3,2026-03-28T17:59:33+05:30,13,15,269.18,1.5,15,upi,delivered,4,1.83,324,459,461,false,true,false
16474,1,2,13,57aa478a83cb868a,2026-03-28T15:32:10+05:30,10,13,90,2.19,18,upi,delivered,3,2.54,327,459,465,false,true,false
16475,1,2,13,b018f97637508167,2026-03-28T17:17:51+05:30,11,14,267.5,2.71,18,upi,delivered,5,2.14,327,451,462,false,true,false
16476,1,2,13,7145289dc2aee71e,2026-03-28T23:19:34+05:30,18,19,563.73,33.86,0,upi,delivered,7,2.24,336,452,465,false,true,false
16477,1,2,13,ead28b02e1a99ba2,2026-03-28T15:52:09+05:30,10,11,457.32,2.82,0,card,delivered,4,2.45,334,447,466,false,true,false
16478,1,2,13,16a1e07b101f2621,2026-03-28T18:03:45+05:30,16,19,1340.12,75.98,0,upi,delivered,6,1.27,326,458,462,true,true,false
16479,1,2,13,a78fdec5aeeef5b5,2026-03-28T21:37:30+05:30,9,13,132.03,11.43,9,upi,delivered,8,1.78,328,447,462,true,true,false
16480,1,2,13,a0aaf27b4481ea68,2026-03-28T18:02:07+05:30,12,20,183.82,11.0,18,upi,delivered,6,2.19,324,452,467,true,true,false
16481,1,2,13,eff7249a8ea06cb9,2026-03-28T22:57:37+05:30,17,20,963.62,5.83,0,upi,delivered,9,3.14,318,449,460,false,true,false
16482,1,2,13,592f2d1d4fd135ec,2026-03-28T19:30:58+05:30,8,16,995.63,6.66,0,upi,delivered,8,2.66,319,457,467,true,true,false
16483,1,2,13,48e73483de4483c8,2026-03-28T12:00:00+05:30,11,17,398.11,0.8,15,card,delivered,6,2.43,344,458,461,true,true,false
16484,1,2,13,b6eb3b4ddaae5fa5,2026-03-28T16:24:46+05:30,11,12,385.78,1.79,18,card,delivered,2,2.77,336,452,464,false,true,false
16485,1,2,13,4c35252cf5b5bab5,2026-03-28T21:39:30+05:30,9,13,293.66,25.29,12,cod,delivered,5,2.69,324,458,467,true,true,false
16486,1,2,13,036cc352d0618479,2026-03-28T11:39:43+05:30,17,19,486.4,23.18,0,card,delivered,5,2.18,337,457,463,false,true,false
16487,1,2,13,540397cab17d95bc,2026-03-28T19:27:09+05:30,8,12,126.51,9.63,15,card,delivered,3,2.29,322,449,465,true,true,false
16488,1,2,13,0eff06d7c59341af,2026-03-28T12:55:02+05:30,11,16,665.94,22.34,0,upi,delivered,8,1.64,331,459,464,true,true,false
16489,1,2,13,a1cc48f603d1d067,2026-03-28T20:04:56+05:30,14,18,90,10.37,12,upi,delivered,5,1.76,344,453,466,true,true,false
16490,1,2,13,dfca0d3ce54809c9,2026-03-28T11:56:20+05:30,12,16,590.52,16.04,0,upi,delivered,9,3.63,341,449,467,false,true,false
16491,1,2,13,6de31e44f8d16373,2026-03-28T18:18:22+05:30,16,24,676.21,42.49,0,wallet,delivered,6,2.54,321,450,464,true,true,false
16492,1,2,13,f86021c5b5be7809,2026-03-28T13:54:22+05:30,18,24,103.53,10.19,12,upi,delivered,4,3.78,342,448,461,true,true,false
16493,1,2,13,8bc04d1fe2ac7c11,2026-03-28T12:57:00+05:30,13,23,206.75,19.39,9,card,delivered,3,3.24,330,450,465,true,true,false
16494,1,2,13,892f45b8c28c99f4,2026-03-28T09:29:49+05:30,9,12,375.62,0.38,12,card,delivered,4,2.26,336,446,463,false,true,false
16495,1,2,13,f778f2a0a37e9133,2026-03-28T17:35:09+05:30,13,17,749.05,48.25,0,upi,delivered,6,3.02,337,456,462,false,true,false
16496,1,2,13,b90e09e2d8abe28d,2026-03-28T22:57:08+05:30,9,10,331.34,11.1,18,upi,delivered,7,3.81,335,450,464,false,true,false
16497,1,2,13,f881bd33d3fd09bc,2026-03-28T17:47:57+05:30,15,19,385.35,23.27,15,wallet,delivered,10,1.82,329,448,467,false,true,false
16498,1,2,13,fc131174ca97f2bf,2026-03-28T08:01:12+05:30,11,11,335.39,7.09,15,upi,delivered,6,2.19,319,446,462,false,true,false
16499,1,2,13,e765c06b741615ee,2026-03-28T21:49:09+05:30,12,19,222.25,10.08,9,cod,delivered,5,3.11,335,446,467,true,true,false
16500,1,2,13,3ec8f123a10b01d6,2026-03-28T13:42:48+05:30,9,13,227.19,12.58,18,card,delivered,6,3.74,326,447,465,true,true,false
16501,1,2,13,64bcaa34ac8debb9,2026-03-28T19:51:30+05:30,12,17,592.83,39.9,0,upi,delivered,7,1.82,333,446,464,true,true,false
16502,1,2,13,7a9045a4edf38ad4,2026-03-28T14:04:37+05:30,12,16,424.0,18.23,0,upi,delivered,4,3.84,322,459,463,false,true,false
16503,1,2,13,8a4a5e1c1360b865,2026-03-28T11:53:07+05:30,15,17,306.69,12.59,9,upi,delivered,4,2.68,321,457,466,false,true,false
16504,1,2,13,f5fe9622e76cc834,2026-03-28T19:56:45+05:30,12,20,244.29,16.52,9,upi,delivered,5,3.89,321,453,464,true,true,false
16505,1,2,13,51c3a7dc8e91eee0,2026-03-28T13:12:33+05:30,15,16,90,12.57,18,upi,delivered,4,2.61,320,456,460,true,true,false
16506,1,2,13,e5c342894e847ed8,2026-03-28T10:58:02+05:30,14,15,186.35,8.5,9,card,delivered,7,1.84,337,446,463,false,true,false
16507,1,2,13,fb6b9086aaf6c48d,2026-03-28T12:34:32+05:30,10,17,411.95,6.77,0,upi,delivered,6,4.15,342,447,460,true,true,false
16508,1,2,13,1b50a400f75c824f,2026-03-28T08:28:38+05:30,14,21,852.21,13.47,0,upi,delivered,5,4.89,328,446,465,false,true,false
16509,1,2,13,2d3c9a3011b1f68d,2026-03-28T22:19:07+05:30,9,14,641.45,2.15,0,wallet,delivered,7,3.21,333,448,460,false,true,false
16510,1,2,13,d1c4e3ad0e84a96a,2026-03-28T11:16:57+05:30,12,16,232.14,5.04,12,upi,delivered,2,2.73,320,456,460,false,true,false
16511,1,2,13,89d34a890f92176e,2026-03-28T09:32:09+05:30,15,18,1216.58,22.58,0,upi,delivered,11,3.97,325,446,461,false,true,false
16512,1,2,13,e13771571b573dc9,2026-03-28T12:53:50+05:30,17,22,449.16,10.65,0,upi,delivered,5,0.87,344,446,463,true,true,false
16513,1,2,13,7788e7c6fe760af3,2026-03-28T15:29:52+05:30,13,15,384.04,20.58,12,upi,delivered,6,2.19,338,455,461,false,true,false
16514,1,2,13,e3a658f01d55ca5f,2026-03-28T14:31:00+05:30,11,10,758.29,5.35,0,upi,delivered,8,1.77,326,459,467,false,true,false
16515,1,2,13,747d32c86f906113,2026-03-28T16:18:20+05:30,12,16,295.91,6.21,15,upi,delivered,4,2.47,329,456,467,false,true,false
16516,1,2,13,4f1937188fd388bd,2026-03-28T15:54:49+05:30,14,17,626.95,31.88,0,upi,delivered,5,4.57,321,457,463,false,true,false
16517,1,2,13,8df3476a02299571,2026-03-28T18:20:29+05:30,10,16,568.19,51.25,0,cod,delivered,5,1.16,318,453,463,true,true,false
16518,1,2,13,183c68efede8ea5e,2026-03-28T17:03:27+05:30,14,18,373.69,29.49,9,upi,delivered,6,1.64,319,453,461,false,true,false
16519,1,2,13,96753b09b2bcc51f,2026-03-28T11:07:06+05:30,11,12,748.65,12.38,0,card,delivered,7,2.54,344,448,461,false,true,false
16520,1,2,13,ec7dd08e4c174a76,2026-03-28T17:07:07+05:30,8,14,90,2.28,9,upi,delivered,3,4.31,321,449,461,false,true,false
16521,1,2,13,bfa5a4a34bf6d43e,2026-03-28T18:16:55+05:30,12,19,388.47,54.28,15,cod,delivered,7,3.05,320,458,464,true,true,false
16522,1,2,13,2a0b60851fd06fd9,2026-03-28T14:46:05+05:30,14,15,465.35,13.27,0,upi,delivered,6,3.1,334,458,466,false,true,false
16523,1,2,13,8baa68948b79524b,2026-03-28T22:31:50+05:30,12,11,561.72,38.9,0,upi,delivered,7,1.31,336,450,461,false,true,false
16524,1,2,13,d6d90a35857b22ab,2026-03-28T11:05:59+05:30,17,20,974.55,32.76,0,card,delivered,7,1.25,328,456,466,false,true,false
16525,1,2,13,c28b69635d3e37e6,2026-03-28T21:33:26+05:30,17,23,930.3,30.82,0,upi,delivered,9,0.4,329,454,460,true,true,false
16526,1,2,13,3e390d6515403e05,2026-03-28T10:35:59+05:30,14,19,437.13,16.63,0,wallet,delivered,5,3.84,320,451,461,false,true,false
16527,1,2,13,35570b421c717bc0,2026-03-28T18:43:45+05:30,13,19,333.48,41.39,9,card,delivered,5,0.79,343,446,461,true,true,false
16528,1,2,13,5d77772a1ac34136,2026-03-28T20:26:12+05:30,11,20,202.25,23.95,18,wallet,delivered,2,1.9,323,454,461,true,true,false
16529,1,2,13,b2d2983bc40a1620,2026-03-28T18:23:15+05:30,8,12,267.78,2.55,9,upi,delivered,5,4.88,332,455,461,true,true,false
16530,1,2,13,f3b6fc5369f25622,2026-03-28T18:42:20+05:30,11,15,121.86,13.5,18,card,delivered,2,0.4,335,453,460,true,true,false
16531,1,2,13,6da71a67d4f0d424,2026-03-28T13:03:31+05:30,15,21,274.29,36.18,12,cod,delivered,5,2.44,318,455,466,true,true,false
16532,1,2,13,6c3ec443d0a70255,2026-03-28T12:59:36+05:30,9,14,523.05,60.93,0,upi,delivered,9,2.17,343,451,461,true,true,false
16533,1,2,13,9d27c8cf86e4c0e4,2026-03-28T14:14:09+05:30,9,12,905.43,45.22,0,upi,delivered,7,2.39,341,456,467,false,true,false
16534,1,2,13,e647b3704f21d792,2026-03-28T10:55:03+05:30,10,15,462.1,39.71,0,card,delivered,10,1.86,327,457,462,false,true,false
16535,1,2,13,03e4d81278c5ce39,2026-03-28T22:54:07+05:30,11,16,593.6,52.77,0,upi,delivered,6,3.71,343,447,463,false,true,false
16536,1,2,13,f9dfcb9ed2c4aa65,2026-03-28T18:39:52+05:30,11,20,344.2,11.2,18,card,delivered,4,4.71,344,455,465,true,true,false
16537,1,2,13,c2e640cc14426dea,2026-03-28T11:29:36+05:30,12,12,313.26,18.15,12,upi,delivered,7,0.89,330,457,467,false,true,false
16538,1,2,13,271f39093e9cff19,2026-03-28T10:32:07+05:30,11,15,311.81,13.38,9,card,delivered,8,1.62,329,450,466,false,true,false
16539,1,2,13,019931767f038da6,2026-03-28T11:28:57+05:30,15,16,784.36,2.37,0,upi,delivered,12,1.88,330,448,460,false,true,false
16540,1,2,13,a83c064575a2a9cc,2026-03-28T18:37:16+05:30,10,18,774.35,12.19,0,wallet,delivered,6,2.2,340,459,462,true,true,false
16541,1,2,13,e936c21d3dae99ea,2026-03-28T12:37:22+05:30,14,16,477.98,58.59,0,card,delivered,6,2.82,339,448,464,true,true,false
16542,1,2,13,75c0ddb4649d4e37,2026-03-28T07:17:49+05:30,14,16,145.6,9.17,9,upi,delivered,7,1.48,338,450,461,false,true,false
16543,1,2,13,ff9b98655bb899c7,2026-03-28T12:10:22+05:30,8,26,847.49,56.59,0,card,cancelled,7,4.1,339,446,466,true,true,false
16544,1,2,13,a0acc978a2eb222e,2026-03-28T19:57:02+05:30,8,14,126.98,16.43,9,wallet,delivered,7,1.76,336,459,462,true,true,false
16545,1,2,13,b82869a24ba7a001,2026-03-28T11:38:56+05:30,10,15,240.04,21.14,15,upi,delivered,7,3.48,334,447,462,false,true,false
16546,1,2,13,f09038588b2f5d47,2026-03-28T09:55:18+05:30,8,11,707.86,5.19,0,wallet,delivered,7,4.43,333,448,463,false,true,false
16547,1,2,13,de309bd87f95798a,2026-03-28T19:39:13+05:30,8,14,592.81,4.26,0,card,delivered,8,2.85,332,455,467,true,true,false
16548,1,2,13,d9942289d1a9c251,2026-03-28T10:22:02+05:30,12,12,470.08,33.17,0,upi,delivered,9,2.52,327,455,465,false,true,false
16549,1,2,13,dc01af633c8325c4,2026-03-28T20:46:48+05:30,15,22,222.83,34.73,9,card,delivered,4,3.04,336,453,461,true,true,false
16550,1,2,13,6169f3313a2d067c,2026-03-28T20:56:57+05:30,15,20,818.92,25.45,0,upi,delivered,7,4.72,320,458,467,true,true,false
16551,1,2,13,ba7a1c8085a7c995,2026-03-28T18:41:26+05:30,15,19,711.51,74.32,0,cod,delivered,6,3.29,344,458,466,true,true,false
16552,1,2,13,7c835d06df4a332f,2026-03-28T22:32:08+05:30,10,14,329.02,2.36,18,upi,delivered,7,2.15,333,457,464,false,true,false
16553,1,2,13,b1b1747e14fa1797,2026-03-28T16:30:30+05:30,14,17,372.26,28.71,12,card,delivered,5,1.96,342,457,465,false,true,false
16554,1,2,13,26bef0e31756c9f7,2026-03-28T19:37:53+05:30,13,17,422.7,13.65,0,upi,delivered,6,2.3,338,452,460,true,true,false
16555,1,2,13,04fe01f3226a30b8,2026-03-28T16:09:56+05:30,16,19,415.8,26.39,0,upi,delivered,6,3.04,321,458,461,false,true,false
16556,1,2,13,5675d4f95d290657,2026-03-28T11:29:55+05:30,9,11,330.23,14.08,15,upi,delivered,3,4.18,320,446,461,false,true,false
16557,1,2,13,f3cd04b65e35ef4e,2026-03-28T14:15:01+05:30,12,16,578.54,12.96,0,card,delivered,5,2.82,319,451,464,false,true,false
16558,1,2,13,2e738d4bcb76d584,2026-03-28T08:41:19+05:30,14,18,301.88,10.05,9,upi,delivered,3,1.76,336,459,460,false,true,false
16559,1,2,13,53999c3fa7304ff5,2026-03-28T19:39:36+05:30,12,19,375.58,43.22,12,upi,delivered,4,2.07,321,456,465,true,true,false
16560,1,2,13,36c163a78f2f872e,2026-03-28T07:38:12+05:30,18,23,164.82,1.91,18,upi,delivered,4,2.2,330,451,467,false,true,false
16561,1,2,13,a57050eebbf58a9f,2026-03-28T20:23:18+05:30,14,17,954.93,82.65,0,upi,delivered,7,1.94,343,453,466,true,true,false
16562,1,2,13,76068e795a87385d,2026-03-28T20:48:26+05:30,11,18,303.43,27.55,12,upi,delivered,4,3.91,324,454,462,true,true,false
16563,1,2,13,7c4591d61e84b17f,2026-03-28T07:39:51+05:30,13,20,610.91,3.91,0,card,delivered,8,5.24,343,459,467,false,true,false
16564,1,2,13,25ba2df56b860adc,2026-03-28T23:03:15+05:30,10,12,774.3,17.98,0,upi,delivered,9,1.73,328,451,462,false,true,false
16565,1,2,13,abd86cd3ac0a40b0,2026-03-28T20:59:56+05:30,11,17,480.27,36.07,0,upi,delivered,5,2.84,326,454,460,true,true,false
16566,1,2,13,86c3fa8fb9d0e8b6,2026-03-28T22:27:17+05:30,8,9,130.95,7.91,9,card,delivered,1,2.84,341,458,460,false,true,false
16567,1,2,13,55d0f1fbb9efc4c5,2026-03-28T12:40:12+05:30,12,17,98.74,9.03,12,wallet,delivered,6,4.63,319,446,461,true,true,false
16568,1,2,13,a09410ede380384c,2026-03-28T18:35:42+05:30,12,20,417.13,18.98,0,upi,delivered,6,0.43,326,459,463,true,true,false
16569,1,2,13,e6c20e8d5bdfcd22,2026-03-28T20:31:43+05:30,12,20,424.0,23.81,0,card,delivered,8,2.38,334,449,464,true,true,false
16570,1,2,13,81eba86ec92a8dd4,2026-03-28T20:27:22+05:30,12,19,352.9,54.54,12,upi,delivered,8,2.32,322,451,460,true,true,false
16571,1,2,13,e7afeb65bd50858c,2026-03-28T20:10:56+05:30,14,23,712.57,18.87,0,upi,delivered,7,4.26,329,458,467,true,true,false
16572,1,2,13,e975136f60bd7b22,2026-03-28T19:50:35+05:30,13,21,707.62,23.99,0,upi,delivered,9,3.7,334,456,467,true,true,false
16573,1,2,13,a036dfc094256c3f,2026-03-28T21:39:13+05:30,15,18,426.7,38.3,0,upi,delivered,6,2.37,325,454,467,true,true,false
16574,1,2,13,d74762cdd61b03ef,2026-03-28T18:01:56+05:30,16,20,368.45,56.28,15,wallet,delivered,4,1.78,322,449,464,true,true,false
16575,1,2,13,e7f85a075abaf495,2026-03-28T13:00:13+05:30,19,25,727.85,43.09,0,upi,delivered,7,2.47,321,450,464,true,true,false
16576,1,2,13,02075c80355b6256,2026-03-28T09:09:45+05:30,10,12,172.06,12.73,9,upi,delivered,5,4.67,321,458,461,false,true,false
16577,1,2,13,f290ff5008a5a086,2026-03-28T14:58:02+05:30,15,20,100.49,4.06,15,upi,delivered,6,3.36,334,454,466,false,true,false
16578,1,2,13,634e6b84a427d722,2026-03-28T09:00:40+05:30,16,21,422.09,14.44,0,card,delivered,6,2.16,328,454,460,false,true,false
16579,1,2,13,20f5c5954ca2cd74,2026-03-28T14:10:56+05:30,12,17,444.08,6.16,0,upi,delivered,8,0.4,325,451,467,false,true,false
16580,1,2,13,ad1d1aac38b74bb2,2026-03-28T19:10:29+05:30,9,12,319.96,7.97,12,card,delivered,6,3.13,340,452,465,true,true,false
16581,1,2,13,f82b4cd5e16a89f3,2026-03-28T20:59:06+05:30,12,18,134.39,6.71,9,upi,delivered,2,3.69,343,450,461,true,true,false
16582,1,2,13,25e75ec26fde5e97,2026-03-28T12:47:02+05:30,15,20,871.84,49.37,0,upi,delivered,7,2.03,337,459,464,true,true,false
16583,1,2,13,dcaeac6dc0f14fef,2026-03-28T10:32:22+05:30,12,15,128.72,10.86,9,upi,delivered,3,2.76,341,450,467,false,true,false
16584,1,2,13,2dfa93b23faa367d,2026-03-28T19:43:00+05:30,14,18,858.33,50.78,0,upi,delivered,6,2.46,334,459,461,true,true,false
16585,1,2,13,f922ab4de38743a9,2026-03-28T09:31:29+05:30,10,16,428.9,33.38,0,cod,delivered,6,4.55,333,457,465,false,true,false
16586,1,2,13,9b98c817519e40ec,2026-03-28T21:38:36+05:30,12,17,325.1,26.64,18,upi,delivered,5,2.88,342,455,465,true,true,false
16587,1,2,13,512865b03fdad0b3,2026-03-28T12:06:18+05:30,14,22,523.25,47.35,0,wallet,delivered,6,2.06,323,453,461,true,true,false
16588,1,2,13,62eda915af8c4435,2026-03-28T16:15:45+05:30,15,15,569.53,3.61,0,card,delivered,5,0.77,334,458,460,false,true,false
16589,1,2,13,21c0a976dd52edd5,2026-03-28T17:48:51+05:30,15,19,161.27,7.63,15,upi,delivered,7,3.39,333,456,467,false,true,false
16590,1,2,13,8b2b0f0719005289,2026-03-28T21:50:15+05:30,11,14,184.48,29.23,9,upi,delivered,7,0.55,336,450,460,true,true,false
16591,1,2,13,9cd7abea65234749,2026-03-28T09:43:12+05:30,14,17,550.97,11.7,0,cod,delivered,6,1.83,336,456,467,false,true,false
16592,1,2,13,48dafc3033fe3d69,2026-03-28T15:00:41+05:30,19,23,344.46,19.1,18,upi,delivered,4,1.1,342,447,462,false,true,false
16593,1,2,13,2ebb6266a077f71c,2026-03-28T12:49:15+05:30,10,15,1210.87,81.16,0,card,delivered,12,1.92,329,459,464,true,true,false
16594,1,2,13,f5282114c6e473ca,2026-03-28T20:58:17+05:30,16,20,1066.96,3.03,0,upi,delivered,10,0.4,318,446,461,true,true,false
16595,1,2,13,8fb1759a28f5b1bc,2026-03-28T12:00:41+05:30,8,17,639.35,75.94,0,wallet,delivered,6,1.46,324,448,462,true,true,false
16596,1,2,13,e3c2f4ffcb716a93,2026-03-28T08:12:04+05:30,15,18,258.27,9.62,18,cod,delivered,5,3.3,341,453,463,false,true,false
16597,1,2,13,0d5791d4fa0edfc2,2026-03-28T19:53:17+05:30,9,18,669.26,86.37,0,card,delivered,7,1.09,318,453,467,true,true,false
16598,1,2,13,d0451ac3ef2aeb55,2026-03-28T16:45:25+05:30,11,13,600.6,37.64,0,upi,delivered,7,3.2,328,451,464,false,true,false
16599,1,2,13,29105df105e7b298,2026-03-28T11:26:16+05:30,15,20,418.96,4.32,0,card,delivered,5,4.08,342,459,462,false,true,false
16600,1,2,13,ee3879d170b6f9f1,2026-03-28T22:04:56+05:30,12,17,382.19,23.94,18,upi,delivered,7,1.03,322,450,464,false,true,false
16601,1,2,13,6303bf92ea934aa4,2026-03-28T12:00:56+05:30,13,18,331.03,36.57,18,upi,delivered,6,2.11,329,448,467,true,true,false
16602,1,2,13,32b6839aa616d4da,2026-03-28T18:34:17+05:30,12,15,294.16,8.21,15,upi,delivered,6,5.14,330,455,466,true,true,false
16603,1,2,13,76ac4eb42c44c654,2026-03-28T18:09:53+05:30,11,14,708.47,31.84,0,upi,delivered,8,1.02,322,456,466,true,true,false
16604,1,2,13,2ada39edb091d747,2026-03-28T21:32:30+05:30,10,13,507.65,66.24,0,upi,delivered,7,2.66,337,446,461,true,true,false
16605,1,2,13,2fc8a3041b21bfaa,2026-03-28T19:55:34+05:30,13,20,410.5,22.89,0,upi,delivered,5,2.88,332,454,465,true,true,false
16606,1,2,13,9523341db5548691,2026-03-28T13:02:34+05:30,11,14,249.21,14.91,15,upi,delivered,4,1.64,332,451,465,true,true,false
16607,1,2,13,073de002881d40e1,2026-03-28T07:41:33+05:30,11,16,190.71,6.14,9,card,delivered,5,4.62,332,449,462,false,true,false
16608,1,2,13,d0a6fb37141ab008,2026-03-28T15:27:08+05:30,11,12,516.06,37.69,0,upi,delivered,7,2.74,324,447,467,false,true,false
16609,1,2,13,5f2a0e649c3eb9a8,2026-03-28T13:49:51+05:30,12,12,274.15,16.97,12,wallet,delivered,7,2.55,324,446,462,true,true,false
16610,1,2,13,53154d5dd865ea6e,2026-03-28T12:47:26+05:30,13,24,699.48,46.35,0,cod,delivered,11,5.3,335,450,465,true,true,false
16611,1,2,13,fcb6634853e5e77a,2026-03-28T22:30:24+05:30,12,12,345.47,18.47,15,upi,delivered,6,3.06,340,446,460,false,true,false
16612,1,2,13,286da52a182a733e,2026-03-28T09:12:29+05:30,12,19,1452.08,108.11,0,upi,delivered,7,2.57,328,449,460,false,true,false
16613,1,2,13,9ac1f311a54741de,2026-03-28T21:35:43+05:30,12,18,415.32,34.58,0,upi,delivered,6,0.78,321,458,462,true,true,false
16614,1,2,13,b7d7970ee8201c6c,2026-03-28T21:20:21+05:30,14,19,605.46,77.14,0,upi,delivered,8,1.09,330,452,465,true,true,false
16615,1,2,13,46f6cba27aecbe83,2026-03-28T15:52:08+05:30,9,9,267.02,17.69,9,card,delivered,5,1.82,335,458,466,false,true,false
16616,1,2,13,c97437ea8fbf1d10,2026-03-28T16:44:21+05:30,11,16,615.57,12.83,0,upi,delivered,9,2.56,334,457,465,false,true,false
16617,1,2,13,fa5cc929c0f406f9,2026-03-28T12:19:03+05:30,16,22,562.31,11.49,0,upi,delivered,9,3.53,333,451,466,true,true,false
16618,1,2,13,2657c94c239e47c7,2026-03-28T14:58:56+05:30,8,12,686.46,48.97,0,upi,delivered,9,2.46,328,458,465,false,true,false
16619,1,2,13,4540d82bec942d87,2026-03-28T12:32:39+05:30,12,19,90,0.2,15,upi,delivered,4,3.97,319,447,467,true,true,false
16620,1,2,13,f438dfe095ea084f,2026-03-28T21:42:04+05:30,16,22,797.56,69.27,0,upi,delivered,7,1.73,342,447,460,true,true,false
16621,1,2,13,5bfbedb79db46bd1,2026-03-28T14:22:01+05:30,18,24,128.33,8.39,12,upi,delivered,3,3.23,324,455,465,false,true,false
16622,1,2,13,a84fcaf5bb15a61d,2026-03-28T21:49:30+05:30,11,15,137.63,16.51,15,upi,delivered,6,2.45,331,451,464,true,true,false
16623,1,2,13,2ade44808de01233,2026-03-28T09:02:42+05:30,12,12,518.84,31.8,0,upi,delivered,6,2.6,331,453,465,false,true,false
16624,1,2,13,7fb9a0056f3fc64c,2026-03-28T20:41:59+05:30,11,16,504.5,76.56,0,wallet,delivered,6,2.98,318,459,467,true,true,false
16625,1,2,13,4e4ab546dc822ff3,2026-03-28T13:45:43+05:30,14,19,387.35,55.69,15,upi,delivered,7,2.51,337,454,460,true,true,false
16626,1,2,13,300c2a4c3236425d,2026-03-28T11:12:15+05:30,10,15,427.53,18.66,0,upi,delivered,5,2.46,319,456,465,false,true,false
16627,1,2,13,6187ad7e5019bd35,2026-03-28T16:18:29+05:30,9,9,484.28,20.61,0,upi,delivered,6,1.7,342,456,466,false,true,false
16628,1,2,13,f4c4a609819ff2af,2026-03-28T08:32:33+05:30,9,11,583.97,36.4,0,cod,delivered,7,4.29,321,457,467,false,true,false
16629,1,2,13,b65a562ffeb225b1,2026-03-28T06:28:40+05:30,10,12,359.2,5.43,18,upi,delivered,8,2.8,342,450,465,false,true,false
16630,1,2,13,e6d776274c31cc90,2026-03-28T22:46:07+05:30,12,13,473.94,42.55,0,upi,delivered,5,2.79,324,458,460,false,true,false
16631,1,2,13,c7404fba834fd62b,2026-03-28T13:51:15+05:30,8,16,364.15,4.24,12,cod,delivered,6,3.04,340,458,461,true,true,false
16632,1,2,13,e0549aefe6ce9817,2026-03-28T11:36:56+05:30,13,17,546.9,41.17,0,upi,delivered,8,0.62,322,459,464,false,true,false
16633,1,2,13,c7ac8e9750055eee,2026-03-28T13:58:58+05:30,14,18,504.87,50.6,0,upi,delivered,7,1.85,340,458,463,true,true,false
16634,1,2,13,0516868f0179405b,2026-03-28T18:38:06+05:30,10,18,321.56,19.69,9,upi,delivered,5,2.79,324,456,462,true,true,false
16635,1,2,13,b7b1e41879a535b8,2026-03-28T17:08:01+05:30,11,21,480.59,0.68,0,upi,cancelled,6,2.5,340,452,460,false,true,false
16636,1,2,13,ca0dc9fa8329038c,2026-03-28T13:17:19+05:30,13,15,884.89,8.37,0,upi,delivered,10,1.06,323,457,465,true,true,false
16637,1,2,13,848a94cdf9cdb4bb,2026-03-28T20:35:38+05:30,13,21,835.74,118.55,0,cod,delivered,8,4.29,337,457,461,true,true,false
16638,1,2,13,3e63eec28091ce17,2026-03-28T07:08:15+05:30,11,15,609.22,41.59,0,card,delivered,5,1.03,343,448,461,false,true,false
16639,1,2,13,6924155af2f6f807,2026-03-28T16:17:27+05:30,10,14,1190.08,98.57,0,upi,delivered,7,2.11,325,451,466,false,true,false
16640,1,2,13,fa5d862dad0c8808,2026-03-28T07:15:53+05:30,9,15,390.1,15.76,15,cod,delivered,5,2.77,327,446,467,false,true,false
16641,1,2,13,5f1b3e2aa5a944a8,2026-03-28T12:29:46+05:30,11,14,414.0,13.6,0,upi,delivered,6,2.51,331,455,466,true,true,false
