anomaly_id,entity_type,entity_id,anomaly_type,module,severity,start_ts,end_ts,projected_impact_inr,realized_impact_inr,formula_name,formula_inputs_json,root_cause,recommended_action,required_team_type,required_role,expected_approver_role
A-447,work_item,447,driver_shortage_peak_window,SLA Sentinel,critical,2026-03-27T12:25:00+05:30,,309.62,,driver_shortage_loss,"{""delay_minutes"": 14, ""basket_value_inr"": 298.84, ""cancelled"": true, ""reason"": ""delivery_delay""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-448,work_item,448,driver_shortage_peak_window,SLA Sentinel,high,2026-03-28T12:04:00+05:30,,428.5,,driver_shortage_loss,"{""delay_minutes"": 13, ""basket_value_inr"": 297.78, ""cancelled"": false, ""reason"": ""rain""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-449,work_item,449,driver_shortage_peak_window,SLA Sentinel,high,2026-03-27T12:38:00+05:30,,651.76,,driver_shortage_loss,"{""delay_minutes"": 15, ""basket_value_inr"": 500.22, ""cancelled"": false, ""reason"": ""inventory_substitution""}",Driver capacity fell short during a peak or disrupted delivery window.,reroute_fleet_capacity,fleet_ops,fleet_manager,city_ops_manager
A-451,work_item,451,warehouse_pick_backlog,SLA Sentinel,high,2026-03-27T10:22:00+05:30,,10207.96,,sla_penalty,"{""planned_pickers"": 8, ""present_pickers"": 7, ""planned_packers"": 4, ""present_packers"": 2}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-452,work_item,452,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-27T10:16:00+05:30,2026-03-27T19:05:34.468918+05:30,7066.07,978.95,sla_penalty,"{""planned_pickers"": 7, ""present_pickers"": 6, ""planned_packers"": 5, ""present_packers"": 4}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-453,work_item,453,cold_chain_breach_risk,SLA Sentinel,high,2026-03-28T08:32:00+05:30,,35210.78,,cold_chain_loss,"{""cold_storage_units"": 161, ""active_cold_storage_units"": 170}",Cold storage or perishables handling exceeded safe operational thresholds.,escalate_cold_chain_incident,inventory_control,inventory_lead,city_ops_manager
A-454,work_item,454,warehouse_pick_backlog,SLA Sentinel,high,2026-03-28T10:14:00+05:30,2026-03-28T12:50:05.680641+05:30,16610.26,2479.33,sla_penalty,"{""planned_pickers"": 13, ""present_pickers"": 9, ""planned_packers"": 7, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-455,work_item,455,warehouse_pick_backlog,SLA Sentinel,high,2026-03-28T10:36:00+05:30,2026-03-28T14:10:16.525742+05:30,8044.26,1595.3,sla_penalty,"{""planned_pickers"": 13, ""present_pickers"": 9, ""planned_packers"": 7, ""present_packers"": 5}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-456,work_item,456,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-28T10:17:00+05:30,,10121.58,,sla_penalty,"{""planned_pickers"": 14, ""present_pickers"": 12, ""planned_packers"": 10, ""present_packers"": 9}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-457,work_item,457,warehouse_pick_backlog,SLA Sentinel,medium,2026-03-28T10:34:00+05:30,,12358.45,,sla_penalty,"{""planned_pickers"": 11, ""present_pickers"": 10, ""planned_packers"": 8, ""present_packers"": 6}",Store staffing fell behind required picking and packing load during an active demand window.,shift_store_staffing,dark_store_ops,dark_store_manager,city_ops_manager
A-237,invoice,18,validated_units_mismatch,ProcureWatch,medium,2026-03-29T09:00:00+05:30,,4353.92,,validated_unit_gap,"{""service_unit_count"": 51, ""validated_unit_count"": 47, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-238,invoice,28,validated_units_mismatch,ProcureWatch,medium,2026-03-29T09:00:00+05:30,,7619.36,,validated_unit_gap,"{""service_unit_count"": 60, ""validated_unit_count"": 53, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-239,invoice,37,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,655.54,,invoice_leakage,"{""service_unit_count"": 449, ""validated_unit_count"": 449, ""billed_rate_inr"": 8.44, ""contracted_rate_inr"": 6.98}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-240,invoice,38,validated_units_mismatch,ProcureWatch,medium,2026-03-29T09:00:00+05:30,,4353.92,,validated_unit_gap,"{""service_unit_count"": 48, ""validated_unit_count"": 44, ""billed_rate_inr"": 1088.48, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-241,invoice,53,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,8586.5,,invoice_leakage,"{""service_unit_count"": 50, ""validated_unit_count"": 50, ""billed_rate_inr"": 1109.67, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-242,invoice,57,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,979.56,,invoice_leakage,"{""service_unit_count"": 907, ""validated_unit_count"": 907, ""billed_rate_inr"": 7.55, ""contracted_rate_inr"": 6.47}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-243,invoice,81,validated_units_mismatch,ProcureWatch,medium,2026-03-29T09:00:00+05:30,,4228.34,,validated_unit_gap,"{""service_unit_count"": 782, ""validated_unit_count"": 676, ""billed_rate_inr"": 39.89, ""contracted_rate_inr"": 39.89}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-244,invoice,83,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,6379.5,,invoice_leakage,"{""service_unit_count"": 75, ""validated_unit_count"": 75, ""billed_rate_inr"": 1023.0, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-245,invoice,87,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,441.66,,invoice_leakage,"{""service_unit_count"": 433, ""validated_unit_count"": 433, ""billed_rate_inr"": 7.49, ""contracted_rate_inr"": 6.47}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-246,invoice,88,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,3415.44,,invoice_leakage,"{""service_unit_count"": 38, ""validated_unit_count"": 38, ""billed_rate_inr"": 1027.82, ""contracted_rate_inr"": 937.94}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-247,invoice,123,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,7698.91,,invoice_leakage,"{""service_unit_count"": 59, ""validated_unit_count"": 59, ""billed_rate_inr"": 1218.97, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-248,invoice,128,contract_rate_drift,ProcureWatch,high,2026-03-29T09:00:00+05:30,,15171.48,,invoice_leakage,"{""service_unit_count"": 67, ""validated_unit_count"": 67, ""billed_rate_inr"": 1314.92, ""contracted_rate_inr"": 1088.48}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,open_procurement_review,procurement,procurement_manager,finance_controller
A-249,invoice,136,validated_units_mismatch,ProcureWatch,medium,2026-03-29T09:00:00+05:30,,1787.0,,validated_unit_gap,"{""service_unit_count"": 408, ""validated_unit_count"": 358, ""billed_rate_inr"": 35.74, ""contracted_rate_inr"": 35.74}",Vendor billing drifted from the contracted baseline or exceeded validated operational evidence.,raise_vendor_dispute,finance_control,finance_analyst,finance_controller
A-250,invoice,171,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,72221.38,,duplicate_invoice_amount,"{""original_invoice_id"": 93, ""duplicate_invoice_id"": 171, ""amount_inr"": 72221.38}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-251,invoice,172,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,43539.2,,duplicate_invoice_amount,"{""original_invoice_id"": 138, ""duplicate_invoice_id"": 172, ""amount_inr"": 43539.2}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-252,invoice,173,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,7469.66,,duplicate_invoice_amount,"{""original_invoice_id"": 96, ""duplicate_invoice_id"": 173, ""amount_inr"": 7469.66}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-253,invoice,174,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,5507.22,,duplicate_invoice_amount,"{""original_invoice_id"": 82, ""duplicate_invoice_id"": 174, ""amount_inr"": 5507.22}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-254,invoice,175,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,4716.63,,duplicate_invoice_amount,"{""original_invoice_id"": 62, ""duplicate_invoice_id"": 175, ""amount_inr"": 4716.63}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-255,invoice,176,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,53335.52,,duplicate_invoice_amount,"{""original_invoice_id"": 58, ""duplicate_invoice_id"": 176, ""amount_inr"": 53335.52}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-256,invoice,177,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,3687.9,,duplicate_invoice_amount,"{""original_invoice_id"": 22, ""duplicate_invoice_id"": 177, ""amount_inr"": 3687.9}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-257,invoice,178,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,68469.62,,duplicate_invoice_amount,"{""original_invoice_id"": 63, ""duplicate_invoice_id"": 178, ""amount_inr"": 68469.62}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-258,invoice,179,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,29438.82,,duplicate_invoice_amount,"{""original_invoice_id"": 41, ""duplicate_invoice_id"": 179, ""amount_inr"": 29438.82}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-259,invoice,180,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,23495.21,,duplicate_invoice_amount,"{""original_invoice_id"": 106, ""duplicate_invoice_id"": 180, ""amount_inr"": 23495.21}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-260,invoice,181,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,25569.49,,duplicate_invoice_amount,"{""original_invoice_id"": 26, ""duplicate_invoice_id"": 181, ""amount_inr"": 25569.49}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-261,invoice,182,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,80547.52,,duplicate_invoice_amount,"{""original_invoice_id"": 73, ""duplicate_invoice_id"": 182, ""amount_inr"": 80547.52}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-262,invoice,183,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,88099.64,,duplicate_invoice_amount,"{""original_invoice_id"": 128, ""duplicate_invoice_id"": 183, ""amount_inr"": 88099.64}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
A-263,invoice,184,duplicate_vendor_invoice,ProcureWatch,high,2026-03-29T11:00:00+05:30,,5894.17,,duplicate_invoice_amount,"{""original_invoice_id"": 17, ""duplicate_invoice_id"": 184, ""amount_inr"": 5894.17}",A duplicate vendor invoice entered the payable queue for the same store and billing period.,hold_vendor_payment,finance_control,finance_controller,finance_controller
